#{"t_start": 1696271151.9573593, "env_id": "None"}
r,l,t,rendimiento,rentabilidadMedia,aciertos,errores,aciertosplus
0.111212,500,4.28329,1.0606093988675374,0.038890718181210204,70.0,57.0,1.0
0.17069267,500,6.723801,1.132621211701733,0.0725132071618968,69.0,50.0,1.0
-0.21917954,500,9.630137,0.71702025855953,-0.14628982191484768,77.0,62.0,2.0
0.15792832,500,12.126507,1.1135522287394515,0.06246938667782165,75.0,53.0,1.0
0.411064,500,15.010246,1.3414344840223558,0.1612882863897679,80.0,55.0,3.0
0.13092653,500,17.554958,1.1271769239732896,0.06546327984309491,78.0,44.0,0.0
0.05825276,500,20.43405,1.0454702043772117,0.029126388923298885,78.0,65.0,0.0
0.36645725,500,23.016471,1.2395618698200555,0.1294344356132267,77.0,54.0,3.0
0.2674513,500,25.842808,1.1363069885894044,0.07564196656477767,73.0,58.0,3.0
0.015560508,500,28.551129,0.8988458904157849,-0.041302843384563304,66.0,60.0,3.0
0.18200086,500,31.525917,1.024067046973694,0.031171405836993737,71.0,56.0,4.0
0.10323996,500,34.277311,0.9176190466943798,-0.023289933044719602,60.0,56.0,4.0
0.08316939,500,37.392024,1.075701927072083,0.04158468562977152,68.0,54.0,0.0
0.15900369,500,40.03487,1.0671989792586802,0.04424063580881438,64.0,54.0,2.0
0.6855859,500,43.225659,1.5781389752045356,0.24788336913692843,74.0,50.0,4.0
-0.37562463,500,45.83082,0.6652490379149747,-0.18781227787636562,68.0,62.0,0.0
0.2428197,500,49.142616,1.1644918456255995,0.08607274826134076,74.0,59.0,2.0
-0.25746,500,51.695623,0.7358011178693116,-0.14155856168417402,57.0,57.0,1.0
0.12747264,500,55.365617,1.0203478657707357,0.02497703735999135,71.0,54.0,2.0
0.1224743,500,57.758019,1.0221220739453665,0.025208264334651453,65.0,53.0,2.0
0.05289758,500,61.103421,1.0412092843047005,0.026448778805198025,66.0,57.0,0.0
0.4452334,500,63.339908,1.4021258948915034,0.1780115011523366,70.0,37.0,2.0
-0.22351265,500,66.357252,0.7909775464239858,-0.1117562926507708,55.0,58.0,0.0
-0.005345024,500,68.708545,0.9183928641088087,-0.03207252234388358,56.0,51.0,2.0
0.24913342,500,71.887271,1.081351558552093,0.0516785528100045,56.0,47.0,4.0
-0.08834463,500,74.426986,0.8999548445272758,-0.04417230931895044,56.0,44.0,0.0
0.034657322,500,77.399554,0.8575914789123992,-0.058596160981221,50.0,48.0,4.0
0.27537593,500,80.098259,1.2433785472378567,0.1183856602112846,61.0,54.0,1.0
0.10212821,500,83.199842,1.0544259350151324,0.03330528902248486,65.0,55.0,1.0
-0.1158026,500,85.882393,0.7612235069945972,-0.11297151537118089,57.0,55.0,3.0
-0.03797576,500,88.863447,0.8206836825315623,-0.08083639165032952,58.0,60.0,3.0
0.013576526,500,91.532621,1.0002571041834265,0.006788258129838909,68.0,45.0,0.0
0.22794831,500,94.380291,1.2071949374222035,0.10098016756069411,65.0,37.0,1.0
-0.49186057,500,96.984064,0.558581877831458,-0.27507945446464593,54.0,59.0,2.0
0.0025689495,500,99.733139,0.9632395411091014,-0.01221692703793853,53.0,53.0,1.0
-0.23178318,500,102.155061,0.781368694003856,-0.11589158593895443,50.0,54.0,0.0
0.4205586,500,104.988513,1.2061988144173403,0.1142280692419343,60.0,47.0,4.0
0.05542976,500,107.254325,0.9705095659716303,-0.00352308019980635,62.0,48.0,2.0
-0.061118204,500,110.259797,0.9011929689299316,-0.04364614188677235,54.0,50.0,1.0
-0.27524745,500,112.511299,0.6865412296695254,-0.17577279272540464,57.0,57.0,2.0
0.39764667,500,115.506925,1.3851068185041457,0.17321320414262975,60.0,37.0,1.0
0.55643255,500,117.790032,1.473417971973909,0.20803822875143657,51.0,44.0,4.0
0.32378054,500,120.291785,1.3725606240202486,0.1618902218130404,63.0,29.0,0.0
0.5253091,500,123.117787,1.4504630849007696,0.19596025422272545,67.0,35.0,4.0
-0.07080812,500,125.634091,0.9231839225229693,-0.03540405705644595,46.0,38.0,0.0
0.06648872,500,128.480877,1.0629279686500366,0.0332443605338133,51.0,39.0,0.0
-0.030183747,500,130.907063,0.937536202168916,-0.027663354946796892,48.0,45.0,1.0
-0.023377316,500,133.896447,0.9357766383692059,-0.02466230388071322,55.0,43.0,1.0
0.066469856,500,136.206197,1.050410805851952,0.033234928402095354,53.0,39.0,0.0
0.0722896,500,139.546547,1.0626253373850236,0.0361448069793574,64.0,47.0,0.0
0.15617526,500,141.759356,0.8957714374408942,-0.03034341672182933,68.0,58.0,6.0
0.19487387,500,144.910902,1.1132463199487115,0.06557387601945613,61.0,44.0,2.0
0.3260348,500,147.11569,1.2811702049008897,0.13254917929702625,75.0,43.0,1.0
-0.048270937,500,150.10753,0.9424321241347906,-0.02413546513239523,68.0,55.0,0.0
-0.10050752,500,152.371743,0.7058608117233395,-0.14277831361250543,57.0,45.0,4.0
-0.35533231,500,155.330232,0.6213724325100276,-0.2223536090006552,57.0,62.0,3.0
-0.010131834,500,157.616357,0.9405557134433788,-0.02167733263214372,60.0,56.0,1.0
0.52936614,500,160.441612,1.4755716015994667,0.2090151716433601,79.0,45.0,3.0
0.50893754,500,162.662069,1.2851485265253881,0.1427998101957738,60.0,50.0,7.0
0.028407648,500,165.52078,1.0177875454507401,0.014203826147573706,73.0,45.0,0.0
-0.13669811,500,167.83488,0.6907370890739698,-0.15589869297878728,50.0,57.0,3.0
0.13180202,500,170.564598,1.123797802827101,0.06590101509218421,75.0,48.0,0.0
0.030931272,500,172.94243,1.0208053005202502,0.015465630225275417,60.0,49.0,0.0
0.1391066,500,175.685145,1.1321413704450816,0.06955327948847745,64.0,45.0,0.0
0.2798482,500,178.009733,1.3064889662078678,0.13992410137467443,74.0,43.0,0.0
0.23951823,500,180.811542,1.2600817835834388,0.11975911105795628,75.0,41.0,0.0
0.018527873,500,183.079535,1.0062305181845033,0.009263935373744814,71.0,49.0,0.0
-0.44846383,500,185.798509,0.5239535366692967,-0.2794166139038284,38.0,40.0,3.0
0.07176001,500,188.046686,1.0150629723032216,0.0228127424966707,64.0,47.0,1.0
0.18667807,500,190.779907,0.793736224713773,-0.08075063175885244,37.0,49.0,7.0
0.28901866,500,193.266054,0.9718275401905254,0.01829553744061191,48.0,48.0,6.0
-0.09090761,500,196.070883,0.8984071349055723,-0.0454538117996931,70.0,62.0,0.0
0.17085531,500,198.659223,1.1340358997358506,0.07120535710376169,68.0,45.0,1.0
0.09889668,500,201.47297,1.0820384674776473,0.049448371685285264,59.0,49.0,0.0
0.27553797,500,203.789955,1.228239513171668,0.10944842995828163,70.0,44.0,2.0
0.32714176,500,206.658104,1.332824349425884,0.15022389928307894,76.0,47.0,1.0
