#{"t_start": 1696284654.5234191, "env_id": "None"}
r,l,t,rendimiento,rentabilidadMedia,aciertos,errores,aciertosplus
0.662406,500,42.909743,1.744830287038872,0.2897956385053565,86.0,34.0,1.0
0.33495444,500,44.984566,1.240887683903918,0.12243716120289377,71.0,45.0,3.0
0.064120725,500,48.881916,1.0525038480091928,0.032060337157212904,73.0,50.0,0.0
-0.043942485,500,50.88992,0.9407843737289878,-0.021971251429792338,69.0,54.0,0.0
-0.0053207027,500,54.734429,0.9820244602387148,-0.002660359379072552,74.0,52.0,0.0
0.11334784,500,56.799383,1.016962253180958,0.02173921300322279,73.0,52.0,2.0
0.14158908,500,60.713479,1.106804990296098,0.05819724159003842,71.0,53.0,1.0
-0.0037503256,500,62.7434,0.8892302333137176,-0.04778754618237013,73.0,70.0,3.0
-0.030760992,500,66.589241,0.9635193118975653,-0.015380499322668273,71.0,54.0,0.0
0.07059127,500,68.587962,0.874623671958172,-0.04417353123493939,73.0,59.0,3.0
0.15147914,500,72.440821,1.111055704098894,0.06280922692862884,88.0,55.0,1.0
0.13498014,500,74.657522,1.1313767176356004,0.06749008512888133,74.0,68.0,0.0
0.13706316,500,79.546637,1.1343407905367964,0.06853156029035551,79.0,57.0,0.0
-0.07988426,500,82.259632,0.9117934431558227,-0.03994210787947872,73.0,63.0,0.0
0.5095333,500,88.686235,1.5469350023795805,0.22604046617202578,108.0,41.0,1.0
-0.092903346,500,91.413257,0.8708082403570886,-0.05950412353628226,59.0,63.0,1.0
-0.013006469,500,97.91029,0.8111771142235615,-0.08375901673118447,71.0,69.0,5.0
0.30208522,500,100.479846,1.3377923797893174,0.15104262317423855,83.0,61.0,0.0
0.36818033,500,106.863784,1.2235059355521665,0.11584849260020819,79.0,64.0,4.0
0.29708216,500,109.544045,1.240259434494322,0.11734603187937642,83.0,52.0,2.0
-0.15031551,500,115.767014,0.8472107027328107,-0.07515775411232445,70.0,64.0,0.0
0.1723667,500,118.253222,1.1364709200330616,0.07345544864350156,78.0,56.0,1.0
0.014944823,500,124.525433,1.000316815262809,0.0074724344826784805,67.0,56.0,0.0
-0.08185218,500,127.117163,0.8784720149211027,-0.05357063866489403,74.0,63.0,1.0
0.08133963,500,133.404027,0.9489358830067123,-0.004776031167787909,68.0,52.0,2.0
0.20854092,500,135.904086,1.163459771754186,0.08681468781537832,79.0,49.0,1.0
0.075668134,500,142.187357,1.0163723999438776,0.017072645922204754,68.0,53.0,1.0
0.09861746,500,144.630155,0.8667786429431832,-0.05181860374345543,65.0,61.0,6.0
-0.1786147,500,150.914852,0.7725409420692757,-0.11592559188694052,76.0,60.0,2.0
0.010668546,500,153.481194,0.7231645572000941,-0.12495116006316415,61.0,63.0,5.0
0.39403346,500,159.741781,1.3648003024407982,0.1633977514046146,77.0,51.0,2.0
0.18589035,500,162.273337,1.1838544158055706,0.092945140481909,76.0,58.0,0.0
0.2743611,500,168.373554,1.2899786150943595,0.13718055695245435,82.0,57.0,0.0
-0.25478485,500,171.003081,0.6667537244440329,-0.18171058537908086,78.0,73.0,4.0
0.08672661,500,176.844058,1.082252883310248,0.04336329762296748,86.0,61.0,0.0
-0.14084679,500,179.796498,0.8543507569052395,-0.07042341580150463,71.0,65.0,0.0
-0.024109518,500,185.381374,0.9218943166170933,-0.02783982829576892,88.0,59.0,1.0
0.29881763,500,188.547931,1.3317016534386998,0.14940884439581603,86.0,58.0,0.0
-0.16915494,500,193.777208,0.6970972596144669,-0.1600589682399159,69.0,78.0,4.0
0.14229436,500,197.359206,0.9288025296429406,-0.014593655513161996,72.0,66.0,4.0
0.29442152,500,202.2965,1.1665383282234214,0.09290016164155585,84.0,62.0,3.0
-0.035280153,500,206.107574,0.9127980497324081,-0.03234168486899991,73.0,64.0,1.0
0.26685226,500,208.679338,1.2473713686012746,0.12050069083395698,78.0,46.0,1.0
0.08843766,500,214.851861,1.0067877295738317,0.013096882137117405,73.0,59.0,2.0
0.059736688,500,217.37001,0.9720010423671465,-0.0012408663646561457,75.0,69.0,2.0
0.06208871,500,223.523334,0.9721594473179535,0.0009697882954348147,82.0,51.0,2.0
0.28630477,500,226.102886,1.0412959822071264,0.0482032423998221,82.0,48.0,5.0
0.36844572,500,232.371212,1.2828380297730584,0.13446567361327294,75.0,52.0,3.0
0.24490994,500,234.943698,1.1502979764116321,0.08011200533726498,73.0,49.0,3.0
0.3210641,500,241.111687,1.2446818457339377,0.11717480528963414,76.0,50.0,3.0
0.43330848,500,243.590049,1.2417011028307896,0.1267944701739544,70.0,56.0,4.0
0.29121143,500,249.809983,1.0858332488024474,0.061468450156720256,79.0,59.0,5.0
-0.17885298,500,252.356916,0.6196262024826518,-0.21411475348107728,55.0,68.0,7.0
0.23665635,500,258.530599,1.0641000287235824,0.048704644079750115,70.0,60.0,4.0
-0.18217452,500,261.049417,0.764461113621945,-0.12402213446641625,62.0,74.0,2.0
-0.016158814,500,267.33977,0.7630411701077033,-0.09944753069821327,74.0,57.0,5.0
0.2358144,500,269.816855,1.1544837050567227,0.08518222562559419,77.0,51.0,2.0
0.08529231,500,276.02938,1.0359886077406173,0.027376536521354633,73.0,54.0,1.0
0.1544242,500,278.63359,1.1533504621070791,0.07721209964676895,77.0,64.0,0.0
0.31199396,500,284.819791,1.1659172902745045,0.09370956978631423,78.0,56.0,3.0
0.26793474,500,287.422963,1.1775628306318622,0.09822933382062604,64.0,54.0,2.0
0.26756915,500,293.659999,1.1920353069247556,0.1027733901728326,67.0,58.0,2.0
0.36551765,500,296.190077,1.0287412784584624,0.04594577986642201,59.0,44.0,6.0
0.7039071,500,302.410984,1.5657709222154506,0.2509557037949434,58.0,39.0,4.0
0.0896275,500,304.911599,1.010442034758395,0.029669317612843527,76.0,52.0,1.0
-0.22387359,500,311.105525,0.6866873450856871,-0.1660047696650666,53.0,62.0,3.0
0.71989274,500,313.595703,1.5529697814037617,0.24544977904981646,61.0,43.0,4.0
0.45640382,500,319.75764,1.3586807461430217,0.1710862183880924,58.0,42.0,3.0
0.31050694,500,322.255146,1.3410199819198332,0.15525346461539175,75.0,44.0,0.0
-0.002311871,500,328.239006,0.9603112412960816,-0.014344017412774634,53.0,49.0,1.0
0.17328176,500,330.894457,1.1312384771201043,0.0705220181441063,69.0,51.0,1.0
0.46375936,500,336.638572,1.289076207621546,0.1443750032519679,54.0,37.0,5.0
0.30306846,500,339.540922,1.2057466415921851,0.10485551420965161,66.0,55.0,3.0
0.014456913,500,345.056714,0.9966520385623169,0.007228446885175821,60.0,49.0,0.0
-0.026813563,500,348.384011,0.8077616855445592,-0.08522012138297846,62.0,53.0,4.0
0.19557211,500,353.712477,1.1173368064160123,0.069059860601279,67.0,49.0,1.0
0.27621445,500,357.226367,1.0653878387667526,0.04554532075767159,58.0,62.0,5.0
0.23197961,500,362.430809,1.1851019133119252,0.09598540433783703,58.0,48.0,1.0
0.2896944,500,366.189762,1.13957339297547,0.08776868436130048,66.0,41.0,3.0
