#{"t_start": 1697834399.4605162, "env_id": "None"}
r,l,t,rendimiento,porfolio,comision
-0.29870266,100,63.416498,0.7417798734955644,[0.         0.32416382 0.67583615],0.002920906841754913
-0.09376791,100,63.416537,0.910494088500735,[0.         0.4094999  0.59050006],0.00197539284825325
-0.17923407,100,66.165397,0.8359102502686965,[0.57 0.43 0.  ],0.0019862211495637896
-0.22676864,100,66.165522,0.7971051699320765,[0.5099627  0.3687939  0.12124339],0.0044
-0.32553673,100,66.165579,0.7221396580499768,[0.25240767 0.24719891 0.5003934 ],0.000985204577445984
-0.16095008,100,66.165624,0.8513345766716439,[0.59995097 0.20048814 0.19956088],0.0010034051835536956
-0.144385,100,66.165667,0.8655544849083379,[0.450449   0.2200051  0.32954592],0.0011
-0.20124462,100,66.165707,0.8177124131589895,[0.  0.4 0.6],0.0033948116749525073
-0.048684824,100,66.165747,0.9524812964277007,[0.6626311  0.         0.33736888],0.00265994238704443
-0.1418697,100,66.165788,0.8677343264072276,[0.5029175  0.25145876 0.24562374],0.0009895249456167222
-0.20295462,100,68.938404,0.8163153084031388,[0.2307779  0.32714245 0.44207966],0.0011497659116983415
-0.22252585,100,68.93852,0.8004943079732846,[0.3463734  0.21485752 0.43876907],0.0014037843361496927
-0.15821661,100,68.938601,0.8536648627611605,[0. 1. 0.],0.005
-0.20976223,100,68.938646,0.810776973794158,[0.25170502 0.4998439  0.24845111],0.0009999999776482583
-0.13162214,100,68.93869,0.876672204649558,[0.         0.49722233 0.50277764],0.000994979701936245
-0.116237156,100,68.93873,0.8902640843623816,[0.800755   0.         0.19924495],0.0032014926299452785
-0.17520866,100,68.938769,0.8392818790823668,[0.  0.4 0.6],0.001719036027789116
-0.17484762,100,68.938807,0.8395849631341402,[0.34 0.22 0.44],0.001099999925494194
-0.21259537,100,71.704071,0.8084831754284765,[0.45046446 0.2176644  0.33187112],0.0010900762021541597
-0.23753494,100,71.704191,0.7885693231828017,[0.13827421 0.5710576  0.2906682 ],0.0021500000000000004
0.0686325,100,71.704247,1.0710425496280527,[0.5014602  0.32989517 0.16864462],0.0008010936617851258
-0.20129028,100,71.704291,0.8176750228274476,[1. 0. 0.],0.003102712631225586
-0.363821,100,71.70433,0.6950155963371036,[0.4 0.4 0.2],0.0009998933672904968
-0.18913108,100,71.704369,0.8276779946016448,[0.29 0.57 0.14],0.0018113180279731751
-0.25811684,100,71.704406,0.7725049512459755,[1. 0. 0.],0.0016520027071237565
-0.28328755,100,71.704442,0.7533032164953564,[0.572187   0.42781296 0.        ],0.0015999999999999999
-0.06895739,100,90.11005,0.9333664543226095,[0.24871756 0.2515133  0.49976912],0.0012742292135953903
-0.15251535,100,90.110191,0.8585457216658163,[0.6015196  0.20074521 0.19773524],0.002999999925494194
-0.24015489,100,90.110251,0.78650601015641,[0.29970333 0.29844505 0.40185162],0.0013500000014901163
0.01717067,100,90.110298,1.017318944177935,[0.37936914 0.11760587 0.503025  ],0.0015567137539386749
-0.26639137,100,90.110364,0.7661391876754969,[0.25382134 0.7461786  0.        ],0.005
-0.055022284,100,90.110406,0.9464640516635524,[0.33304745 0.         0.66695255],0.0013500000074505808
-0.24232247,100,90.110458,0.7848030549841151,[0.446544   0.11008585 0.44337016],0.0028000000000000004
-0.17748883,100,90.110501,0.83737033705507,[0.2787418  0.43256134 0.28869686],0.0036
-0.06866741,100,92.870732,0.9336371102723207,[0.3413004  0.44025683 0.21844277],0.0022
-0.19871539,100,92.87085,0.8197831609192261,[0.16740355 0.49873164 0.3338648 ],0.002906910003721714
-0.1950413,100,92.870907,0.8228007127227757,[0.         0.49858314 0.50141686],0.0025
-0.22737563,100,92.870952,0.7966215158319235,[0.8 0.2 0. ],0.002756494224071503
-0.19481362,100,92.870998,0.8229879689111743,[0.37817076 0.2448758  0.37695342],0.0021152424067258837
-0.13573807,100,92.871037,0.8730712906925236,[0.23069473 0.3292444  0.44006088],0.0009411534130573274
-0.2623325,100,92.871075,0.769255212793342,[0.28 0.36 0.36],0.00036448769569396964
-0.11655104,100,92.871118,0.8899846589900431,[0. 1. 0.],0.0028539370745420457
-0.20617267,100,95.625524,0.8136925747701819,[0.         0.43926668 0.5607333 ],0.00204079195857048
-0.5525502,100,95.625665,0.5754804166277869,[0.4044759 0.3965416 0.1989825],0.0015178518146276476
-0.21933122,100,95.62573,0.8030557500426704,[0. 1. 0.],0.0031984125822782515
-0.23316918,100,95.625779,0.7920195799750522,[0. 0. 1.],0.004383728373795748
-0.23718566,100,95.625818,0.788844848596997,[0.29 0.14 0.57],0.0010549978524446487
-0.2051748,100,95.62587,0.8145049445026455,[0.50147504 0.         0.49852496],0.0025
-0.2466705,100,95.625933,0.7813981250403585,[0.28620386 0.5776862  0.13610995],0.0012065735816955564
-0.3277673,100,95.625974,0.7205306418433779,[0.40356123 0.39732927 0.1991095 ],0.0014828317761421206
-0.10683951,100,98.390218,0.8986699039513346,[0. 1. 0.],0.005
-0.22221479,100,98.39033,0.800743369823548,[0.41812095 0.581879   0.        ],0.0014703982323408128
-0.08092789,100,98.390395,0.9222602011066408,[0.25899354 0.37085396 0.3701525 ],0.00315
-0.24231035,100,98.390442,0.784812594147564,[0.5068487  0.37347287 0.11967845],0.0007582834631204605
-0.25217026,100,98.390485,0.7771123502982014,[0.5725969  0.13893098 0.2884721 ],0.0013912234410643576
-0.13326393,100,98.390532,0.8752340457869687,[0.        0.2509945 0.7490055],0.00375
-0.2818053,100,98.390573,0.7544205993999382,[0.         0.6660233  0.33397672],0.002269410975277424
-0.101602904,100,98.390615,0.9033882070119916,[0.4013598  0.3975497  0.20109051],0.003
-0.21207196,100,101.151659,0.8089065103360675,[0.49929357 0.50070643 0.        ],0.0008513227850198746
-0.2795158,100,101.151777,0.756149757953631,[0.50805944 0.24783388 0.24410667],0.0012201999127864837
-0.14242022,100,101.151837,0.8672567174133922,[0.         0.49875173 0.5012483 ],0.0009815977886319161
-0.3012172,100,101.151883,0.7399170299426995,[0.2512499  0.50100756 0.24774253],0.0013324824720621108
-0.32068166,100,101.151928,0.7256542292598428,[1. 0. 0.],0.002503424882888794
-0.25238985,100,101.151991,0.7769417956910611,[1. 0. 0.],0.0037348753213882445
-0.35271442,100,101.152029,0.7027778500367563,[0.         0.7435738  0.25642624],0.00375
-0.19527611,100,101.152078,0.8226074634725538,[0.        0.4988312 0.5011688],0.0016907775402069092
-0.22307886,100,103.929686,0.8000517308539021,[0.         0.32951602 0.670484  ],0.0016499999999999998
-0.46007553,100,103.929828,0.6312360652294999,[0.17 0.33 0.5 ],0.0008621760368347168
-0.17189,100,103.92989,0.8420718027164701,[0.36579973 0.2733358  0.3608645 ],0.0015152368932962418
-0.17749171,100,103.929938,0.8373679241894522,[0.28499317 0.2912834  0.42372343],0.0021499999254941944
-0.2680602,100,103.93,0.764861691284225,[1. 0. 0.],0.0016999999433755875
-0.26538512,100,103.93004,0.7669105328093567,[0.         0.20104215 0.7989579 ],0.003999999962747097
-0.317923,100,103.93009,0.7276587776803514,[0.8019102  0.19808978 0.        ],0.004
-0.16645569,100,103.930129,0.8466603259484043,[0.20086291 0.79913706 0.        ],0.0025499999672174457
-0.18261968,100,106.69101,0.8330849047671788,[0.25087672 0.7491233  0.        ],0.00125
-0.18052988,100,106.691141,0.8348277582342065,[0.3427729  0.43683404 0.22039306],0.0013594374179840087
-0.1590982,100,106.691206,0.85291256530026,[0.3964988  0.40345407 0.20004714],0.000456600397825241
-0.12541026,100,106.691255,0.8821348976998479,[0.17 0.33 0.5 ],0.002499999925494194
-0.055846572,100,106.691302,0.9456842360117524,[0.16213317 0.6662281  0.17163868],0.002500000028312206
-0.17823912,100,106.691359,0.8367423290935416,[0.4 0.  0.6],0.003000000074505806
-0.33200362,100,106.691407,0.7174847786495342,[0.25060093 0.74939907 0.        ],0.0025
-0.03800606,100,106.691446,0.9627070997730752,[0.12869582 0.3699303  0.5013739 ],0.0008403932809829712
0.04443616,100,109.461449,1.0454382208916653,[0.14068024 0.42925587 0.4300639 ],0.0014570232123136521
-0.1987726,100,109.461572,0.8197362435544359,[0.15855706 0.17126359 0.67017937],0.00415
-0.14983065,100,109.461631,0.8608537638698399,[0.         0.43164912 0.5683509 ],0.001525232121348381
-0.09896846,100,109.461684,0.905771263634802,[0.40243763 0.19917554 0.39838684],0.002357083722949028
-0.27081737,100,109.461729,0.7627558070100011,[0.40032157 0.20198765 0.39769077],0.0011899135783314705
-0.2553567,100,109.461769,0.7746401344230441,[0.         0.5202477  0.47975233],0.0025
-0.20558211,100,109.46181,0.8141732110127454,[0.44947895 0.3305107  0.22001034],0.0010999999999999998
-0.22797292,100,109.461857,0.7961458240200489,[0.4990096 0.5009904 0.       ],0.0016499999910593033
-0.25390384,100,112.224081,0.7757663586070654,[0.5008241  0.25239342 0.24678247],0.0008148756623268128
-0.34719968,100,112.224228,0.7066642303230525,[0.12666097 0.51258975 0.36074927],0.0003110632672905922
-0.23706105,100,112.224286,0.7889431037281402,[0.39508235 0.30441034 0.3005073 ],0.0017130671739578247
-0.10803271,100,112.224333,0.8975982368484611,[0.2482067 0.2508257 0.5009676],0.0006510545313358307
-0.19544573,100,112.224375,0.8224679682072943,[0.6689435 0.3310565 0.       ],0.0021799181029200556
-0.072566465,100,112.224416,0.9300039259933586,[0.6696589  0.         0.33034107],0.0022161594778299333
-0.12787648,100,112.224455,0.8799620805368908,[0.         0.66198665 0.33801332],0.0009861042350530625
-0.17566302,100,112.224492,0.8389006417025459,[0.67 0.33 0.  ],0.0033499999254941945
-0.19737823,100,114.973186,0.8208801212456166,[0.56908715 0.         0.43091282],0.0028500000000000005
-0.20005542,100,114.973304,0.8186853964115486,[0. 0. 1.],0.003492465689778328
-0.23333554,100,114.97336,0.7918877697359674,[1. 0. 0.],0.002150000035762787
-0.2572582,100,114.973403,0.7731685241145241,[0.36659625 0.27199015 0.3614136 ],0.0003500000223517419
-0.18580464,100,114.973447,0.8304358151564741,[0.7968265  0.         0.20317353],0.0014254007488489152
-0.16233563,100,114.973489,0.8501558197980675,[0.16189514 0.66697186 0.17113297],0.0017250164419412614
-0.15140007,100,114.973529,0.8595038183088056,[0.33075315 0.66924685 0.        ],0.0008500000000000001
-0.26402643,100,114.973567,0.767953287304655,[1. 0. 0.],0.0033441749960184098
-0.18343586,100,133.393709,0.832405278333562,[0.2511585  0.25082442 0.49801707],0.0004318293929100037
-0.13802816,100,133.393859,0.871074177293828,[0. 1. 0.],0.0031573387980461123
-0.17157209,100,133.393917,0.8423395321522532,[0.6689377  0.         0.33106232],0.003994247354567051
-0.1318689,100,133.393958,0.8764558767864054,[0.  0.6 0.4],0.0030000000745058065
-0.122012,100,133.393997,0.885137748909854,[0.5666703  0.29447168 0.138858  ],0.0012999999925494194
-0.1878691,100,133.394038,0.8287231277851665,[0.13 0.5  0.37],0.0013515861093997955
-0.25038245,100,133.394077,0.7785029515420566,[0.501613   0.32909665 0.16929035],0.0019604186058044433
-0.27651826,100,133.394115,0.7584197881063048,[0.27883843 0.42963398 0.2915276 ],0.002320371340215206
0.061161384,100,136.140423,1.0630704678909957,[0.5036939  0.32648364 0.16982248],0.0003500000014901162
-0.40502936,100,136.140548,0.6669572754463595,[0.1210322  0.44123903 0.43772876],0.0028000000000000004
-0.46923953,100,136.140607,0.6254778162103155,[0.  0.5 0.5],0.001849999949336052
-0.0743984,100,136.140655,0.9283017947286009,[0.44926324 0.22144091 0.32929584],0.0039000000000000003
-0.1816673,100,136.140697,0.8338787175171776,[0.   0.43 0.57],0.0007014724612236021
0.0059915436,100,136.140738,1.006009536871854,[0.38 0.12 0.5 ],0.00046280867010355
-0.25005376,100,136.140778,0.7787588592598104,[0.   0.33 0.67],0.0021257174015045168
-0.0376395,100,136.140816,0.9630600584322871,[0.        0.6695108 0.3304892],0.005
-0.48433396,100,138.888841,0.6161074429946951,[0. 1. 0.],0.004299999959766865
-0.14160359,100,138.888955,0.8679652619736656,[0.13980046 0.43018055 0.430019  ],0.0028500000000000005
-0.17302953,100,138.889026,0.8411127822801308,[0.19861217 0.40131742 0.4000704 ],0.002000000037252903
-0.33314255,100,138.88907,0.716668104939035,[0.28265965 0.42239103 0.29494932],0.0005043637394905092
-0.15930954,100,138.889113,0.8527323590528654,[0.33078426 0.16917695 0.5000388 ],0.0009866778552532196
-0.15294342,100,138.88916,0.8581782914276349,[0.4 0.  0.6],0.002834246978163719
0.082643464,100,138.889202,1.0861544519098012,[0.4 0.2 0.4],0.001494463473558426
-0.47107846,100,138.88924,0.6243286635939729,[0.33988726 0.44078398 0.21932878],0.0011056210041046144
-0.030632336,100,141.64917,0.9698320879942031,[0.751084   0.         0.24891597],0.0012592028826475144
-0.17864275,100,141.649289,0.8364046510061701,[0.13952807 0.42709538 0.43337655],0.0015438064217567443
-0.022483077,100,141.649348,0.9777677736801271,[0.3313113 0.6686887 0.       ],0.0024691829830408097
-0.1632804,100,141.649397,0.8493529775412001,[0.59604204 0.40395796 0.        ],0.0011457463428378107
-0.22135209,100,141.649441,0.8014344529732905,[0.28041762 0.2920283  0.42755407],0.0021500000745058065
-0.11235892,100,141.649483,0.8937234302656987,[0.         0.66996646 0.33003354],0.005
-0.15958688,100,141.649538,0.8524958545187703,[0.5717097  0.13840747 0.28988284],0.0026500000461935997
-0.19888167,100,141.649586,0.8196469077210458,[0.         0.49608758 0.50391245],0.001992242969572544
-0.06194056,100,144.413339,0.9399387653775395,[0.49742964 0.         0.5025704 ],0.005
-0.1964506,100,144.413479,0.8216419112738713,[0.6644024  0.16704129 0.16855629],0.0021468195125460623
-0.2406658,100,144.413539,0.7861043332212051,[0.36986703 0.35948828 0.2706447 ],0.0019500000000000001
-0.16245705,100,144.413582,0.8500526318632766,[0.49995142 0.25247547 0.24757312],0.002499999925494194
-0.28301868,100,144.413623,0.7535056853776947,[0.33605736 0.66394264 0.        ],0.0008500000000000001
-0.1859716,100,144.413664,0.8302971814825166,[1. 0. 0.],0.002694973200559616
-0.079477035,100,144.413704,0.923599224357522,[0.         0.49870557 0.50129443],0.0025
-0.21120428,100,144.413742,0.8096086280171625,[0.5002145  0.24967822 0.25010726],0.0012677187472581865
-0.23353343,100,147.16527,0.7917311260776293,[0.25015688 0.50097746 0.24886566],0.000832841694355011
-0.14460008,100,147.165386,0.8653683165797892,[0.201154   0.19778347 0.60106254],0.003
-0.3130662,100,147.165454,0.7312015231851594,[0.34167457 0.32781658 0.33050886],0.0008445754930377007
-0.039797053,100,147.165501,0.9609844421129071,[0.         0.32955948 0.67044055],0.0025
-0.28648087,100,147.165544,0.750901455694741,[0.65916866 0.         0.34083137],0.0016499999999999998
-0.23742247,100,147.16559,0.7886580540047047,[0.66942424 0.         0.33057576],0.0026492646992206576
-0.15472588,100,147.165629,0.8566499724990769,[0.40470535 0.3939205  0.20137416],0.0013439863473176956
