#{"t_start": 1697501562.804997, "env_id": "None"}
r,l,t,rendimiento,rentabilidadMedia,aciertos,errores,aciertosplus
0.035596266,100,3.567572,1.0312733188288177,0.01779813370677026,8.0,14.0,0.0
-0.058417827,100,3.567613,0.9397560681164573,-0.02920891370076258,9.0,6.0,0.0
0.35393438,100,3.567622,1.308603319522762,0.13884885958437823,17.0,6.0,2.0
0.08882591,100,3.56763,1.0897211983130117,0.04441295840775862,11.0,9.0,0.0
0.38170543,100,3.567642,1.1839920709279264,0.09633310289200031,8.0,10.0,4.0
0.34358555,100,3.567648,1.2221503884332705,0.11131356037781362,13.0,12.0,3.0
0.10709226,100,3.567653,1.1105506103446303,0.05354613426478106,7.0,5.0,0.0
-0.06752986,100,3.567658,0.9320769155910245,-0.03376493136270335,10.0,14.0,0.0
0.006350562,100,5.981705,1.0026528170448716,0.0031752807887675434,9.0,14.0,0.0
0.012488866,100,5.981742,1.0117251951629436,0.006244432874956565,10.0,9.0,0.0
0.06287287,100,5.981752,1.0637125142780337,0.03143643767602437,11.0,8.0,0.0
0.0014882591,100,5.98177,0.996973332258412,0.0007441303578869934,10.0,7.0,0.0
0.20405023,100,5.981776,1.148919144959457,0.07306135698693693,8.0,9.0,1.0
0.1020787,100,5.981781,1.0755825775748544,0.03798386978337301,10.0,13.0,1.0
0.5631289,100,5.981786,1.4430160528241311,0.19684885425118528,10.0,7.0,3.0
0.015565311,100,5.981792,1.0120326570818794,0.007782646573438368,11.0,15.0,0.0
0.22649124,100,8.362037,1.1306367266013273,0.06690935964239791,9.0,11.0,3.0
0.529618,100,8.362082,1.3772531250417173,0.17559940427248888,10.0,12.0,2.0
0.14753659,100,8.362091,1.106464746450483,0.053331598334117866,10.0,11.0,1.0
-0.108945034,100,8.362107,0.8937714804293456,-0.05447252035265067,7.0,16.0,0.0
0.08162126,100,8.362113,1.042495014761763,0.023379379785730976,12.0,8.0,1.0
0.34092578,100,8.362119,1.3091820228348006,0.1394755341245155,14.0,7.0,1.0
0.13686363,100,8.362124,1.1443582972350075,0.06843182470476604,12.0,7.0,0.0
0.006497085,100,8.362128,0.7356454760211373,-0.09365288307230271,7.0,9.0,1.0
0.051925115,100,10.75989,1.051336651133979,0.0259625585456197,10.0,10.0,0.0
0.08733963,100,10.759929,1.0592709542022243,0.031045327380382556,11.0,12.0,1.0
0.039854024,100,10.759938,1.0337651206983027,0.01992701438937792,13.0,10.0,0.0
0.07561009,100,10.759954,1.0758631251820492,0.037805040006864486,12.0,10.0,0.0
0.15694545,100,10.75996,1.1048631963360391,0.05314761004842503,10.0,9.0,1.0
0.002886368,100,10.759965,0.9981062914864406,0.0014431847862317916,9.0,5.0,0.0
0.32505634,100,10.759971,1.168630334185932,0.08725422496767901,8.0,9.0,4.0
0.12139603,100,10.759976,1.0867126070902815,0.045678881010535625,14.0,11.0,1.0
0.076906204,100,13.238832,1.0742980843298415,0.03845310225092314,14.0,10.0,0.0
0.17916438,100,13.23887,1.1135452410264886,0.0583395819265386,9.0,11.0,1.0
0.042593833,100,13.238879,1.0405109931373466,0.021296915890721822,15.0,11.0,0.0
0.13615611,100,13.238895,1.0004472725182212,0.011102721906639692,6.0,12.0,2.0
0.16943179,100,13.238901,1.1806449433074886,0.08471589997858436,13.0,7.0,0.0
-0.04668966,100,13.238907,0.9523112406939445,-0.023344830844367902,10.0,9.0,0.0
0.49584776,100,13.238912,1.4367854180683706,0.1877936985866632,14.0,9.0,3.0
0.014029926,100,13.238918,1.0108596434039265,0.007014964037482996,9.0,11.0,0.0
-0.062455177,100,15.639338,0.9337920194199084,-0.031227585515511844,7.0,17.0,0.0
0.0729412,100,15.639381,1.0303759579460665,0.01939834409591145,12.0,9.0,1.0
