#{"t_start": 1697853623.310433, "env_id": "None"}
r,l,t,rendimiento,porfolio,comision
-0.144202,100,2.669205,0.865712856462703,[0.        0.5032383 0.4967617],0.0022524375841021537
-0.19989122,100,2.669268,0.8188198035699872,[0.139821 0.568462 0.291717],0.0013641208738088607
-0.20688994,100,2.669306,0.8131091605707076,[0.20049512 0.7995049  0.        ],0.001
-0.22307412,100,2.669343,0.8000555029142927,[0.4314715 0.5685285 0.       ],0.0018452002108097078
-0.1333388,100,3.513059,0.8751685252689032,[0.40041462 0.40093976 0.19864564],0.003010548032820225
-0.1929075,100,3.513168,0.8245582325656126,[0.         0.24902326 0.75097674],0.0037499999254941943
-0.23041116,100,3.513235,0.7942069896518303,[0.194706 0.805294 0.      ],0.0029024946093559266
-0.1032418,100,3.513278,0.9019088612062792,[0.         0.4970003  0.50299966],0.002500000074505806
-0.22153172,100,3.513318,0.8012904455383852,[0.4234048  0.28713882 0.28945637],0.0021000000000000003
-0.28674144,100,3.513364,0.7507057980460761,[0.37158528 0.27160856 0.35680613],0.0011604809179902077
-0.28804123,100,3.513404,0.7497306700169899,[0.33031017 0.17029825 0.4993916 ],0.0017012528985738753
0.21588658,100,3.513443,1.2409616864893902,[1. 0. 0.],0.004005076624453068
-0.2382626,100,4.356224,0.7879957381141305,[0.15923397 0.66984093 0.17092511],0.0019877607464790347
-0.16284427,100,4.356341,0.8497234709377963,[0. 0. 1.],0.0033203009516000748
-0.071269356,100,4.356415,0.9312110268598479,[0.30509153 0.29794088 0.3969676 ],0.0014758917540311815
-0.07880019,100,4.356465,0.9242245531764193,[0.75409836 0.         0.24590164],0.0033830684423446656
-0.05366819,100,4.356528,0.947746537680911,[0.         0.40817538 0.59182465],0.002
-0.06101173,100,4.356567,0.9408122204389446,[0.252023  0.4981507 0.2498263],0.0013047668524086475
-0.04877312,100,4.356605,0.9523971970218863,[0.3280906  0.17066428 0.50124514],0.0018057561293244363
-0.0861386,100,4.356643,0.9174670692458644,[0.3411986  0.44075662 0.21804479],0.0028000000000000004
-0.0724996,100,5.198918,0.9300661191660465,[0. 1. 0.],0.0012519895285367966
-0.1091318,100,5.199031,0.896612238884308,[0.33010986 0.         0.66989017],0.0016499999254941942
-0.10953241,100,5.19911,0.8962531258460946,[0.3979805  0.19781677 0.4042027 ],0.000999999925494194
-0.31566334,100,5.199165,0.7293048857591369,[0.6033517  0.19879067 0.19785759],0.0004445104449987411
-0.15282364,100,5.199205,0.8582810842788898,[1. 0. 0.],0.003135747537016869
-0.20526455,100,5.199265,0.8144318334722487,[0.12827222 0.50485456 0.36687323],0.0006161052495241165
-0.029040378,100,5.199303,0.9713772581922803,[0.1290891 0.3687926 0.5021183],0.0011959907174110412
-0.28143468,100,5.199342,0.7547002390984575,[0. 0. 1.],0.004154235534369946
-0.20392238,100,6.049604,0.8155256640074094,[0.59508514 0.20249067 0.20242415],0.001194429337978363
-0.2992516,100,6.04972,0.7413728846756543,[0.4008624 0.        0.5991376],0.0021979237347841264
-0.250684,100,6.049797,0.7782682981886831,[0.42147437 0.29127845 0.28724718],0.0015468579858541488
-0.17998534,100,6.049849,0.8352824312006956,[0.49873564 0.5012644  0.        ],0.0025
-0.11769557,100,6.049896,0.8889666676280717,[0.49469098 0.33283436 0.17247467],0.001312005454301834
-0.25301594,100,6.049937,0.7764555171610038,[0.20246044 0.5945576  0.202982  ],0.004
-0.28694227,100,6.049975,0.7505550736994923,[0.67249423 0.         0.3275058 ],0.0006514773607254028
-0.19880901,100,6.050013,0.8197064017352045,[0. 1. 0.],0.0039985933154821395
-0.13897446,100,6.892954,0.8702502466558402,[0.2831855  0.35933596 0.35747853],0.0011178891047835349
-0.26776662,100,6.893078,0.7650863433845161,[0.29973736 0.40450662 0.29575604],0.001999999925494194
-0.22559781,100,6.893161,0.7980389755031075,[0.24879828 0.5022117  0.24899003],0.0025
-0.26837903,100,6.893214,0.7646179624940851,[0.         0.5005366  0.49946338],0.0006672021746635437
-0.17666058,100,6.893254,0.8380641772126197,[0.65804785 0.34195212 0.        ],0.002482648715376854
-0.17135186,100,6.893318,0.8425250554737626,[0.4375211 0.5624789 0.       ],0.00047935877144336713
-0.13445012,100,6.893357,0.8741964875287587,[1. 0. 0.],0.002920167148113251
-0.18185456,100,6.893395,0.8337225727919649,[1. 0. 0.],0.003360721245408058
-0.17230123,100,7.731897,0.8417256025297718,[0.         0.798185   0.20181502],0.002331202864646912
-0.19091009,100,7.732019,0.8262068791439556,[0.51192373 0.12074991 0.36732638],0.0024071084946393965
-0.21253517,100,7.73209,0.8085318782390449,[0.1955319  0.39628795 0.40818015],0.0008592434525489808
-0.23218226,100,7.732131,0.7928016137066239,[0.3242752  0.17101127 0.50471354],0.0021273279279470443
-0.07122865,100,7.732171,0.9312489296290578,[0.4520056  0.43878096 0.10921342],0.0005499999999999999
-0.10945591,100,7.732233,0.8963217117882467,[0.29360107 0.30227917 0.4041198 ],0.0018277732133865356
-0.20228177,100,7.73227,0.8168647127875472,[0.40208054 0.19911337 0.3988061 ],0.0030000000000000005
-0.2217709,100,7.732307,0.8010988634607189,[0.19760267 0.3965292  0.4058681 ],0.0015104426965117457
-0.23387392,100,8.573265,0.7914615937220775,[0.33827934 0.33537334 0.3263473 ],0.0008537891417741777
-0.17597984,100,8.573378,0.8386349137200483,[0.6559564  0.17225848 0.17178515],0.0012957713186740874
-0.28311408,100,8.573456,0.7534338269382959,[0.4972899  0.17040119 0.33230895],0.002499999925494194
-0.16860358,100,8.573507,0.8448437484017541,[0.66672134 0.         0.33327863],0.0024931190721690657
-0.2258841,100,8.57357,0.7978105083352413,[0.30113035 0.2995034  0.39936626],0.002492450274527073
-0.18397251,100,8.57361,0.8319586638973199,[0.40106365 0.20208266 0.3968537 ],0.001191733904182911
-0.097320676,100,8.573648,0.9072650436863088,[0.67102534 0.3289747  0.        ],0.00335
0.041086964,100,8.573687,1.0419427126932053,[0.         0.49480847 0.5051915 ],0.002501857504248619
-0.27817035,100,13.733246,0.7571678222379439,[0.19737415 0.19727387 0.605352  ],0.0015309169292449952
-0.22519508,100,13.733377,0.7983604706583818,[0.5006203  0.24962808 0.24975164],0.0014952342957258225
-0.16195878,100,13.733467,0.8504762357584277,[0.45199516 0.4381769  0.10982794],0.0007071314722299577
-0.48405176,100,13.733521,0.616281250390626,[0.23175624 0.44863117 0.3196126 ],0.00385
-0.14666218,100,13.733567,0.8635856670759593,[0.8009354  0.         0.19906464],0.003344959355890751
0.10543943,100,13.73364,1.111198786000566,[0.         0.49699056 0.50300944],0.002500000037252903
-0.17191938,100,13.733679,0.8420470561367948,[0.34776747 0.22322041 0.42901212],0.0015479141354560854
-0.16620746,100,13.733719,0.8468705144034814,[0.28664437 0.5726292  0.14072643],0.0013345593571662902
-0.055819985,100,14.576715,0.9457093541864429,[0.36897835 0.27052876 0.3604929 ],0.0009560124605894089
-0.13342442,100,14.57683,0.8750935938610701,[0.66208977 0.17183405 0.16607618],0.0012044170677661895
-0.1000765,100,14.576905,0.9047682096203721,[0.43011186 0.         0.5698881 ],0.002149999925494194
-0.24203637,100,14.576952,0.7850276207244498,[0.50055516 0.24932738 0.25011748],0.0008969034627079964
0.021341879,100,14.577016,1.0215712546640503,[0. 0. 1.],0.004999999925494194
-0.09677581,100,14.577058,0.9077594744054674,[0.50158113 0.3291896  0.1692293 ],0.0011676789164543153
-0.13349752,100,14.577106,0.8750296443255634,[0.7504798  0.         0.24952015],0.002864443957805634
-0.046077523,100,14.577146,0.9549678920016407,[0.        0.4277397 0.5722603],0.002147698663175106
-0.1966286,100,15.424562,0.8214956650333637,[0.1400585 0.4301164 0.4298251],0.0021279560431838036
-0.32527548,100,15.424679,0.7223283544940665,[0.43257025 0.         0.5674298 ],0.0016311530768871308
-0.21326391,100,15.424754,0.8079428883295497,[0.13305023 0.4948451  0.37210467],0.0018988286465406417
-0.24417771,100,15.424796,0.7833483690026484,[0.5022136 0.2463541 0.2514323],0.0012417442724108696
-0.1971014,100,15.424845,0.8211073633666,[0. 0. 1.],0.002493409402668476
-0.15901557,100,15.424885,0.8529830576237606,[0.27792257 0.4341115  0.28796592],0.0007163903102278709
-0.18603776,100,15.424924,0.8302422617394203,[0. 0. 1.],0.004999999925494194
-0.12680915,100,15.424961,0.8809017872766368,[0. 1. 0.],0.0029875241219997407
-0.2587871,100,16.283441,0.7719873310333693,[0.43572223 0.13894682 0.42533097],0.001552763694524765
-0.40619886,100,16.283549,0.6661776687112688,[0.8007542  0.         0.19924583],0.002132145702838898
-0.122143395,100,16.283618,0.8850214476160394,[0.16746548 0.501413   0.33112156],1.1999011039733956e-05
-0.4725078,100,16.283664,0.6234368398589339,[0.24680172 0.75319827 0.        ],0.0037499999254941943
-0.14460242,100,16.283706,0.8653663311231554,[0.1953556 0.        0.8046444],0.0021426447443664075
-0.20567654,100,16.283771,0.814096377042362,[0.49972907 0.         0.50027096],0.0018015646189451218
-0.16662829,100,16.28381,0.8465142119274232,[0.44820526 0.219652   0.33214274],0.001649999925494194
-0.19622286,100,16.283848,0.8218290228685695,[1. 0. 0.],0.005
-0.123267256,100,17.131962,0.8840273683868998,[0.27682087 0.4292298  0.29394934],0.0021500000000000004
-0.108656816,100,17.132068,0.8970382222067164,[0.25088787 0.7491121  0.        ],0.00375
-0.14926803,100,17.132134,0.861338243675627,[0.5702162  0.14052573 0.28925812],0.0028500000745058057
-0.14060138,100,17.132179,0.868835568536917,[0.42777604 0.43215385 0.14007013],0.0003972882762551308
-0.37442157,100,17.132221,0.6876870438097616,[0.5709384  0.28949147 0.13957012],0.0009368721798062326
-0.2063723,100,17.132286,0.8135301236918081,[0.5134     0.11842228 0.36817768],0.001563175530731678
-0.12226808,100,17.132324,0.8849110955060355,[0.20507802 0.794922   0.        ],0.002392980694770813
-0.30482906,100,17.132363,0.7372494379958175,[0.17014076 0.5045569  0.32530233],0.002499999925494194
-0.2686473,100,17.976359,0.7644128194009033,[0.19574244 0.6035655  0.20069203],0.0012154147326946258
-0.25769147,100,17.976475,0.7728336874944587,[0.4305169 0.        0.5694831],0.0005319222450256349
-0.110714346,100,17.976552,0.8951944267828456,[0.33223578 0.17061289 0.49715135],0.00415
0.08488498,100,17.9766,1.0885918569759188,[0.39736724 0.60263276 0.        ],0.0013299222588539124
-0.13641681,100,17.97664,0.872478901777855,[0.44544014 0.2234055  0.33115435],0.0007132045120000841
-0.14240691,100,17.976682,0.8672682722617114,[0.17099908 0.33102393 0.497977  ],0.0025000000089406968
-0.23498715,100,17.976721,0.7905809978890426,[0.25006208 0.         0.7499379 ],0.0017281877994537354
-0.2695691,100,17.97677,0.7637084934428175,[0.27707776 0.29177284 0.4311494 ],0.0011889419317245482
-0.31175804,100,18.822371,0.7321586804121786,[0.         0.19576643 0.80423355],0.0025679555907845496
-0.36871937,100,18.822487,0.6916195220963431,[0.5756018 0.4243982 0.       ],0.0014413652569055556
-0.20020597,100,18.822552,0.8185621431331371,[0.20189342 0.39373162 0.40437496],0.004
-0.25512785,100,18.822594,0.7748174655494986,[0.14094843 0.4322773  0.42677426],0.0015956682324409486
-0.18880896,100,18.822633,0.8279446390208436,[0.19858333 0.19858333 0.60283333],0.002999999925494194
-0.23956451,100,18.822673,0.7869705349109022,[0.6731752  0.         0.32682478],0.002650898611545563
-0.2340786,100,18.82271,0.7912996066879501,[0.3346646  0.66533536 0.        ],0.0020221791043877604
-0.15146747,100,18.822749,0.8594458336847061,[0.22955413 0.43794197 0.33250389],0.0022000000745058057
-0.1561384,100,19.666809,0.8554408059300599,[0.42229593 0.28788888 0.2898152 ],0.0003565593391656875
-0.09849715,100,19.666922,0.9061982535994147,[0.12800552 0.5094564  0.36253807],0.0025
-0.1929785,100,19.667001,0.824499672820754,[0.1593393  0.6704555  0.17020518],0.0015561107456684112
-0.21963957,100,19.667048,0.8028080553273358,[0.33985665 0.33028248 0.32986087],0.00029548228681087487
-0.30037045,100,19.667087,0.7405438312052501,[0. 1. 0.],0.0029911578446626666
-0.17553376,100,19.667135,0.8390090763205676,[0.16347797 0.6638839  0.17263813],0.0016927926331758501
-0.32623217,100,19.667175,0.7216375917102474,[0.45776373 0.3213082  0.22092807],0.0008638056963682176
-0.05836562,100,19.667212,0.9433049999260749,[0. 1. 0.],0.0029743689298629764
-0.18842375,100,20.512014,0.8282636903268824,[0.14212729 0.2833638  0.5745089 ],0.0008397006228566168
-0.14454031,100,20.512117,0.8654200368597411,[0.         0.7986495  0.20135048],0.001
-0.19645622,100,20.512182,0.8216373221651007,[0.138794   0.42926717 0.43193883],0.0011669697642326354
-0.071104266,100,20.512225,0.9313647854948709,[0.67061675 0.         0.32938322],0.0017198358386754991
-0.28138533,100,20.512266,0.7547374448280139,[0.5010656  0.2506485  0.24828592],0.00375
-0.28314695,100,20.512305,0.7534090884577697,[0.2539499  0.         0.74605006],0.0018613390251994134
-0.14424899,100,20.512344,0.8656721920104157,[0. 0. 1.],0.00399883646517992
-0.10992549,100,20.512381,0.8959008549841885,[0.43646088 0.56353915 0.        ],0.0028499999999999997
-0.12369088,100,21.37014,0.8836529845071618,[0.19559413 0.40332428 0.4010816 ],0.0023061468228697778
-0.20583855,100,21.370257,0.8139644934929257,[0.        0.2508066 0.7491934],0.0024921679496765136
-0.20139122,100,21.37035,0.8175925384905811,[0.         0.80133134 0.19866863],0.0033910923227667812
-0.13491488,100,21.370404,0.8737903354047155,[0.7899742  0.21002577 0.        ],0.0033393058180809024
-0.2772017,100,21.370451,0.7579016241244966,[0.12865116 0.36483437 0.5065145 ],0.002499999925494194
-0.2549441,100,21.37049,0.7749598560711106,[0.4315362 0.5684638 0.       ],0.0020030345022678375
-0.24659231,100,21.370529,0.7814592177917287,[0.3993966  0.20115808 0.39944533],0.00048197212815284733
-0.07554649,100,21.370567,0.9272366296246033,[0.         0.80172735 0.19827263],0.002555354326963425
-0.241633,100,26.569059,0.7853443756659064,[0.         0.43103126 0.5689687 ],0.003336590826511383
-0.072668076,100,26.569213,0.9299094491841301,[0.5018079  0.49819207 0.        ],0.003346713483333588
-0.11528929,100,26.569292,0.8911083136812608,[0.         0.24467976 0.75532025],0.0033473587036132813
-0.17031577,100,26.569346,0.8433984619181054,[0.34069136 0.3308145  0.32849413],0.001649999925494194
-0.16147527,100,26.569392,0.8508875450865124,[0.5695674  0.14052479 0.28990778],0.0014500000000000001
-0.18658203,100,26.569457,0.8297905115917019,[0.38094062 0.36952144 0.24953796],0.00185
-0.3403495,100,26.569494,0.7115216409408046,[0.49942207 0.         0.5005779 ],0.0016519302129745484
-0.04313086,100,26.569532,0.9577860488975416,[0.28025004 0.4272573  0.2924927 ],2.0147269964218144e-05
-0.23207422,100,27.411762,0.7928872597520513,[0.         0.50179034 0.49820966],0.0025
-0.09211611,100,27.411871,0.9119992553182018,[1. 0. 0.],0.005000000037252903
-0.14245445,100,27.411936,0.8672270625930663,[0.49758145 0.5024185  0.        ],0.0028551482409238816
-0.23901545,100,27.411979,0.7874027352287417,[0.57472193 0.42527807 0.        ],0.002173004150390625
-0.40245807,100,27.412019,0.6686743405017023,[0.13879341 0.4297388  0.4314678 ],0.0008256129205226897
-0.11628534,100,27.412083,0.8902211686849633,[0.3418854  0.22142866 0.43668595],0.0021999999254941937
-0.1587482,100,27.412123,0.8532111545966895,[0.57094204 0.429058   0.        ],0.0025009983964264394
-0.12978232,100,27.41216,0.8782866027500472,[0.44868368 0.22050032 0.330816  ],0.001105592952668667
-0.15170671,100,28.255551,0.8592402613833638,[0.24693848 0.5045443  0.24851723],0.0012927421554923058
-0.22463891,100,28.255665,0.7988046182433066,[0.         0.19588415 0.80411583],0.0017931332960724833
-0.28459325,100,28.255745,0.7523201951834317,[0.         0.40377894 0.596221  ],0.0013373878151178359
-0.10950277,100,28.255801,0.8962796950275783,[0.4459049  0.4439339  0.11016119],0.000558384482562542
-0.19355278,100,28.255872,0.8240263542196784,[0.25037742 0.50326836 0.24635422],0.0021021169424057006
-0.17485714,100,28.255911,0.8395769547974129,[0.39579192 0.6042081  0.        ],0.0008481360599398613
-0.13457647,100,28.255949,0.8740860486608638,[0.2819759  0.42440206 0.29362205],0.0007522119536995887
-0.18614814,100,28.255987,0.8301505719720877,[0.19909109 0.4027267  0.39818218],0.0008472746014595033
-0.14273517,100,29.101583,0.8669836199581966,[0.5083437  0.11931883 0.37233746],0.0011950132489204407
-0.04320078,100,29.101701,0.9577190840568514,[0. 0. 1.],0.0010144329443573952
-0.1630588,100,29.101777,0.8495412145095361,[0.5801277  0.41987225 0.        ],0.0021578072383999823
-0.17002921,100,29.10183,0.8436402139723912,[0.30426317 0.29672587 0.39901096],0.0015
-0.1639189,100,29.101871,0.8488108524500046,[0.25055274 0.7494473  0.        ],0.0016023239865899086
-0.24415447,100,29.101934,0.7833665970633374,[0.44627815 0.1092433  0.44447854],0.0007505475878715515
-0.2041048,100,29.101974,0.8153769245915173,[0.40047455 0.30102414 0.2985013 ],0.00027841706573963177
-0.16622709,100,29.102011,0.8468538969038854,[0.36556435 0.26794967 0.36648598],3.0577307939529394e-05
-0.09958178,100,29.945405,0.9052159209370282,[0.         0.40139958 0.59860045],0.003993630670011044
-0.18391895,100,29.945523,0.8320032693547463,[0.20147566 0.40094414 0.39758018],0.002
0.023406856,100,29.945595,1.0236829483945562,[0.42530894 0.1388877  0.43580335],0.00150537219196558
-0.29346895,100,29.945637,0.7456723294041033,[0.2721336  0.2917503  0.43611607],0.0006874956578016283
-0.25964415,100,29.945677,0.771325999919223,[0.         0.503203   0.49679703],0.000844893753528595
-0.29539448,100,29.945739,0.7442379333595001,[0.28908032 0.57062334 0.14029637],0.002165034379065037
-0.18874307,100,29.94578,0.8279991895712083,[0.4996203  0.25038895 0.24999076],0.0010952909290790557
-0.069122165,100,29.945819,0.9332126796287952,[0.28010193 0.35800374 0.36189434],0.001800000074505806
-0.20063102,100,30.801563,0.8182142682690585,[0. 0. 1.],0.0033448079228401185
-0.21886188,100,30.801673,0.8034326651098475,[0.45082042 0.109805   0.43937457],1.2649834156036356e-05
-0.17317156,100,30.801753,0.8409933179222422,[0.19889571 0.3985546  0.4025497 ],0.0013591618761420248
0.021231499,100,30.801801,1.021458481262544,[0.12853889 0.5095402  0.36192092],0.00038548260927200316
-0.09384618,100,30.801842,0.9104227875401473,[0.19885512 0.40597168 0.3951732 ],0.0009988376647233964
-0.08952303,100,30.801888,0.9143671933004907,[1. 0. 0.],0.002123825252056122
-0.27448222,100,30.801928,0.7599655247135979,[0.         0.67008984 0.32991016],0.0016431592404842377
-0.24269314,100,30.801965,0.7845122418441418,[0.6728855 0.        0.3271145],0.0012567801028490067
-0.23434141,100,31.643363,0.7910916672047592,[0.24671818 0.75328183 0.        ],0.0012504716962575913
-0.094360285,100,31.643478,0.9099548585865614,[0.33984855 0.43990636 0.22024508],0.0004937607109546661
-0.13464664,100,31.643559,0.8740246952426005,[0.16976073 0.5002188  0.33002046],0.0012309760689735412
0.0932008,100,31.643604,1.09768214576281,[0.39707583 0.20252085 0.40040332],0.0020263789892196655
-0.30298695,100,31.643647,0.7386087858241666,[0.27624625 0.35932192 0.36443186],0.000707657417654991
-0.17989923,100,31.643703,0.8353543647991682,[0.4587117  0.32102695 0.22026134],0.0009400568246841431
-0.038879473,100,31.643743,0.9618666314242063,[0.13378711 0.5813892  0.2848237 ],0.000901354180276394
-0.17599013,100,31.64378,0.8386262400449864,[0.3405781  0.21974108 0.4396808 ],0.0018952779412269593
-0.07398917,100,32.489241,0.9286817462796214,[0.        0.7989539 0.2010461],0.0029096987619996076
-0.2802171,100,32.489356,0.7556195654726527,[0.36515948 0.27403727 0.36080322],0.0008441270649433136
-0.29038656,100,32.489436,0.7479744219456712,[0.         0.50369173 0.49630824],0.0019325389154255391
-0.25455692,100,32.489494,0.775259948580577,[0.33618686 0.32812732 0.33568582],0.0005730673208832742
-0.2028001,100,32.489568,0.8164414506179866,[0.         0.20281368 0.7971863 ],3.578945994377053e-06
-0.2027582,100,32.48961,0.816475650911919,[0.50167185 0.         0.49832818],0.0025
-0.20577013,100,32.48965,0.814020187653583,[0.         0.664805   0.33519498],0.000845795711874962
-0.011040553,100,32.489688,0.9890201132308116,[0.33029452 0.         0.66970545],0.0016499999999999998
-0.07357369,100,33.337428,0.9290676734946292,[0.3379567 0.3317939 0.3302494],0.0017192041039466861
-0.108391955,100,33.337554,0.8972758589991539,[0.42103758 0.2895644  0.28939804],0.0006922212898731233
-0.08138536,100,33.337634,0.9218383943195787,[0.37915298 0.36917526 0.25167176],0.0006506781972944736
-0.122222595,100,33.337681,0.884951335157858,[0.         0.66918015 0.33081985],0.002802918507158756
-0.03631611,100,33.337722,0.9643354143531709,[0.50195575 0.24553873 0.25250554],0.0012666946649551392
-0.121576175,100,33.337775,0.8855235937330247,[0.25288475 0.49577    0.25134528],0.0013976627215743064
-0.23970805,100,33.337816,0.7868575223039639,[0.5708136  0.42918643 0.        ],0.0010138597339391707
-0.20860572,100,33.337855,0.8117152141222193,[0.5025486  0.24463998 0.25281146],0.000644918866455555
-0.06079252,100,34.211122,0.9410184607302648,[0.19853853 0.40305454 0.39840692],0.0013036313727498056
-0.16026187,100,34.211247,0.8519206476513974,[0.19716866 0.4011308  0.40170053],0.0030000000000000005
-0.26788563,100,34.211312,0.7649952835429231,[0.27879894 0.28832632 0.43287477],0.00026148318648338317
-0.15523802,100,34.211378,0.8562113429402576,[0.1990513 0.        0.8009487],0.001
-0.072305456,100,34.211419,0.930246687195805,[0.2252648  0.32927155 0.44546363],0.0011499999254941942
-0.1418079,100,34.211461,0.8677879445306552,[0.66887677 0.33112326 0.        ],0.0016943838357925418
-0.2912368,100,34.211503,0.7473387697897005,[0.14069875 0.4280654  0.43123585],0.0013708560943603515
-0.15015355,100,34.211544,0.8605758627056838,[0.74785453 0.25214544 0.        ],0.00399037417024374
0.011772012,100,39.380741,1.0118415791892823,[0.5004653  0.         0.49953476],0.002500000074505806
-0.18843406,100,39.380863,0.8282550940198857,[0.42361474 0.287366   0.2890193 ],0.0021000000000000003
-0.15240265,100,39.38094,0.8586424795289385,[0. 1. 0.],0.0036446850001811983
-0.25725096,100,39.380984,0.773174152514372,[0.26144728 0.3704403  0.36811242],0.001502152667939663
-0.14719476,100,39.381026,0.8631258759555326,[0.        0.5040234 0.4959766],0.005
-0.04373035,100,39.381096,0.9572120382142912,[0.19883934 0.         0.80116063],0.002764869943261147
-0.20451641,100,39.38114,0.8150413392542761,[0.24825644 0.49925303 0.25249052],0.0013102868013083935
-0.21076801,100,39.381181,0.8099619639366807,[0.34245178 0.32637838 0.33116984],0.0011696290507912637
-0.21940981,100,40.228555,0.8029925654035247,[0.         0.33108944 0.66891056],0.0028544961661100387
-0.012884877,100,40.22867,0.9871977666110613,[0.27672616 0.2945204  0.42875347],0.0014595607727766035
-0.14433385,100,40.228748,0.8655987514553264,[0.3401634  0.32993296 0.3299036 ],0.0017029932051897052
-0.22410657,100,40.228802,0.7992299514510895,[0.5112018  0.11847493 0.37032324],0.0005976350709795953
-0.1698128,100,40.228843,0.8438227496019844,[0.         0.5039362  0.49606386],0.001042921617627144
-0.22115228,100,40.228908,0.8015946365336332,[0.         0.7515259  0.24847412],0.0017490825057029724
-0.05189938,100,40.228946,0.9494243801884087,[0.5024471  0.24783209 0.24972078],0.001285754144191742
-0.2653255,100,40.228984,0.7669563198323082,[0.40041587 0.1997259  0.39985824],0.0007485550343990326
-0.18518911,100,41.085236,0.8309471131859513,[0.25078365 0.         0.7492164 ],0.0024913567304611205
-0.07886894,100,41.08535,0.9241610401384271,[0.3276292 0.        0.6723708],0.0016499999627470972
-0.00082889176,100,41.085415,0.9991714493960123,[0.5008863  0.24684316 0.25227052],0.0025
-0.11252052,100,41.08546,0.8935790235024531,[0.         0.6707614  0.32923862],0.0018943180426955226
-0.28433967,100,41.085524,0.7525109886341248,[0.16199632 0.6642825  0.17372121],0.001341739846765995
-0.2238295,100,41.085563,0.7994514127845648,[0.33694687 0.44381204 0.21924108],0.0005448681056499482
-0.022838533,100,41.085602,0.9774202900589826,[0.16981657 0.49880752 0.3313759 ],0.002500000074505806
-0.12323896,100,41.085643,0.8840523838712311,[0.34187832 0.3297529  0.32836878],0.0023373221516609193
-0.2219495,100,41.932466,0.8009557545028233,[0.33049655 0.66950345 0.        ],0.0016320773959159851
-0.23710422,100,41.932578,0.7889090035934663,[0.        0.5939911 0.4060089],0.0024725189805030823
-0.14437549,100,41.932657,0.8655626423814206,[0. 1. 0.],0.003136007562279701
-0.28661355,100,41.93271,0.7508018173737032,[0.2482314  0.24868716 0.50308144],0.0025
-0.40476653,100,41.932758,0.6671325163067485,[0.45058945 0.22385028 0.32556027],0.0011015738114714623
-0.15142742,100,41.932818,0.8594802546883975,[0.34273738 0.43666196 0.22060066],0.0039000000000000003
-0.2645276,100,41.932856,0.7675684874102426,[0.33689132 0.22157352 0.44153515],0.0011
-0.26610038,100,41.932893,0.7663621853149921,[0.5635426  0.29434416 0.14211322],0.000726003570854664
-0.1602651,100,42.779748,0.8519179281308342,[0.26123434 0.36700913 0.37175655],0.001254513332992792
-0.24560735,100,42.779865,0.7822293191445755,[0.40058357 0.         0.59941643],0.0012562099099159242
-0.13940394,100,42.779943,0.8698765755227912,[0.19933371 0.401876   0.39879027],0.001486504912376404
-0.13990313,100,42.779985,0.8694424431217782,[0.26266953 0.37119842 0.36613208],0.00011323983669281001
-0.31510323,100,42.780025,0.7297134838092041,[0. 1. 0.],0.0027983467280864715
-0.06318024,100,42.780064,0.9387742467754219,[0.32642573 0.50333405 0.17024021],0.002509785974025727
-0.19960645,100,42.780127,0.8190530269827722,[0.         0.57229155 0.42770845],0.0010137252122163771
-0.23580658,100,42.780166,0.7899334413671374,[0.39842176 0.19913873 0.4024395 ],0.0030000000000000005
