#{"t_start": 1697508262.8156989, "env_id": "None"}
r,l,t,rendimiento,rentabilidadMedia,aciertos,errores,aciertosplus
0.81254,100,3.476914,1.6397547644872958,0.26658304415056294,11.0,9.0,5.0
-0.053495858,100,3.476952,0.9467717006475471,-0.0267479298276544,5.0,14.0,0.0
0.062018625,100,3.476961,1.0354454705826075,0.018309462505524555,8.0,9.0,1.0
0.15212789,100,3.476969,1.094204875884238,0.047742291178461585,12.0,6.0,2.0
0.029923076,100,3.476982,1.0293931013620448,0.014961538758710861,10.0,9.0,0.0
0.035064556,100,3.476988,1.0336314099983615,0.0175322779205146,6.0,8.0,0.0
0.02853358,100,3.476993,1.0278443510443653,0.01426679046040135,8.0,11.0,0.0
0.12118944,100,3.476998,1.0953337688043108,0.04768353671669373,14.0,12.0,1.0
0.072140306,100,5.871694,1.0726739762415902,0.036070151777385075,11.0,8.0,0.0
0.08845887,100,5.871731,1.0895492886824731,0.044229431540538024,13.0,10.0,0.0
0.07767015,100,5.871739,1.0775974892151836,0.038835074530878734,9.0,10.0,0.0
0.06272025,100,5.871758,1.0256139182608175,0.01469782733701976,11.0,11.0,1.0
0.002290315,100,5.871763,1.0011947681273563,0.0011451575486354174,10.0,11.0,0.0
0.14174612,100,5.871769,1.1183104367215018,0.05719635861605105,10.0,8.0,1.0
0.003919021,100,5.871774,1.0003616353011093,0.0019595125205318234,9.0,12.0,0.0
0.13115008,100,5.87178,1.1364542704424736,0.06557504332145787,12.0,8.0,0.0
0.0057658628,100,8.359026,1.0025275396913071,0.002882935799032385,10.0,10.0,0.0
0.03654559,100,8.35907,1.0326106542184248,0.018272792875700307,10.0,9.0,0.0
-0.03781068,100,8.35908,0.9601792501475549,-0.018905337821867083,9.0,9.0,0.0
0.11638019,100,8.359088,1.1208404969295818,0.058190095878780754,11.0,6.0,0.0
0.15737607,100,8.359094,1.0292046350050064,0.022943349934827998,8.0,10.0,3.0
0.016853653,100,8.3591,1.01530991238715,0.008426825495943991,6.0,10.0,0.0
0.15464272,100,8.359106,1.1328323764421946,0.06471718089843898,13.0,9.0,1.0
0.1954104,100,8.359112,1.0655173295669544,0.03949086735213156,6.0,11.0,3.0
0.10261722,100,10.763077,1.053951009751682,0.02872404360831597,8.0,13.0,1.0
0.20508917,100,10.763116,1.1903599321416076,0.08961421395294722,11.0,9.0,1.0
0.14735506,100,10.763125,1.1173623539812907,0.05897034839113155,13.0,8.0,1.0
-0.0034946008,100,10.763141,0.995894639005191,-0.001747302414756932,11.0,11.0,0.0
0.050910372,100,10.763148,1.0506974828997446,0.02545518579508972,9.0,13.0,0.0
-0.022574835,100,10.763154,0.9751319922411673,-0.01128741639239348,13.0,11.0,0.0
-0.06004326,100,10.763159,0.9392009495555063,-0.030021622188499172,7.0,17.0,0.0
0.057989284,100,10.763165,1.057613833068662,0.02899464293486457,8.0,9.0,0.0
-0.012294859,100,13.147322,0.9863633184416772,-0.006147428628349785,8.0,7.0,0.0
0.18881175,100,13.147359,1.1304389264287533,0.06423517363701113,12.0,11.0,2.0
0.017084712,100,13.147368,0.9873438610184532,-0.004572600209612652,8.0,13.0,1.0
-0.029379854,100,13.147385,0.967420859899308,-0.01468992452461896,10.0,10.0,0.0
0.07125443,100,13.14739,1.0713659948753618,0.03562722022972224,12.0,13.0,0.0
0.12670843,100,13.147396,1.0773414941793158,0.0407696504982729,11.0,12.0,1.0
0.22069159,100,13.147401,1.1300582606867084,0.06435548058928983,9.0,8.0,3.0
-0.0075412253,100,13.147406,0.985037838217458,-0.003770611128813709,13.0,7.0,0.0
0.23807785,100,15.548594,1.1143334294715694,0.060826869751111096,9.0,10.0,3.0
0.013244752,100,15.548633,1.012671147410836,0.006622375576238946,9.0,8.0,0.0
0.21393389,100,15.548656,1.1631739150737626,0.07941143562230837,9.0,8.0,1.0
0.17480311,100,15.548663,1.107163797934202,0.05379282011952807,6.0,12.0,2.0
0.46922794,100,15.548668,1.3099630880944195,0.14364792034225654,12.0,6.0,5.0
-0.01603308,100,15.548675,0.98013568366169,-0.008016541826356171,10.0,16.0,0.0
-0.108266756,100,15.548681,0.8955933281326429,-0.05413337700054668,8.0,17.0,0.0
0.00879422,100,15.548687,1.00823285679904,0.00439710898367415,10.0,10.0,0.0
0.25626913,100,17.934079,1.0830858673729753,0.05132312334456768,7.0,13.0,3.0
0.19062516,100,17.934116,1.1593395775761863,0.07678381976853724,11.0,6.0,1.0
0.2725149,100,17.934125,1.2389177748153968,0.11000542431924132,11.0,5.0,2.0
0.30321467,100,17.934151,1.2661351887393406,0.12132864479044421,13.0,5.0,2.0
0.030070864,100,17.934156,1.0293144035546251,0.015035431013650359,10.0,12.0,0.0
