#{"t_start": 1697494882.7272527, "env_id": "None"}
r,l,t,rendimiento,rentabilidadMedia,aciertos,errores,aciertosplus
0.16089074,100,3.329236,1.1696991909791277,0.08044536946029693,9.0,10.0,0.0
0.13146381,100,3.329275,1.0294092843604234,0.02464427063395789,12.0,15.0,2.0
0.58554375,100,3.329285,1.2435106232205588,0.13964023758817537,12.0,11.0,5.0
0.045711916,100,3.329293,1.0451581516667166,0.02285595818040715,7.0,11.0,0.0
0.08611892,100,3.329308,1.0852212953492195,0.04305946400706525,11.0,11.0,0.0
0.1637758,100,3.329313,1.172066277863134,0.08188790073664749,12.0,10.0,0.0
0.071665406,100,3.329318,1.0389043747769924,0.021016969069611653,9.0,7.0,1.0
0.32800546,100,3.329324,1.263532796803318,0.12285704239288994,11.0,10.0,2.0
0.41731295,100,5.721812,1.2827284535632313,0.13141244375007302,9.0,8.0,4.0
0.0879276,100,5.721852,1.0521257424664012,0.027320697439495112,11.0,15.0,1.0
-0.031023147,100,5.721862,0.9684169210951855,-0.015511569977467372,8.0,12.0,0.0
0.04019992,100,5.721869,1.0380449289010325,0.02009995701796765,8.0,14.0,0.0
0.1499023,100,5.721876,1.1586785678196612,0.07495115557658126,13.0,10.0,0.0
0.06932586,100,5.721882,1.0675240955550787,0.034662932252104685,11.0,12.0,0.0
0.14622687,100,5.721888,1.1178489015064448,0.05816423211667633,11.0,9.0,1.0
0.14054732,100,5.721893,1.0671786133283014,0.03771699011398783,12.0,12.0,2.0
-0.033683296,100,8.087881,0.9377728574105302,-0.029670599998663172,9.0,15.0,1.0
0.00057646306,100,8.08792,0.9946002775398747,0.0002882281612081492,11.0,12.0,0.0
0.042310648,100,8.087934,1.0411340235186386,0.021155322719436667,11.0,11.0,0.0
0.13008803,100,8.087951,1.0991295954585096,0.04975882308588502,13.0,10.0,1.0
0.20698626,100,8.087958,1.1885230795916075,0.08921137022208755,10.0,11.0,1.0
0.2860254,100,8.087965,1.2226904602310849,0.10520291733136602,9.0,12.0,2.0
0.104168825,100,8.08797,1.0751959942371803,0.0391139370342579,13.0,16.0,1.0
0.05132228,100,8.087976,1.0101391825769361,0.009984132151712483,13.0,13.0,1.0
0.0822207,100,10.477885,1.046145183257019,0.02446725024760811,13.0,9.0,1.0
-0.18980177,100,10.477922,0.8201451538170783,-0.09490088650803995,9.0,13.0,0.0
0.24894403,100,10.477932,1.100256314892693,0.0581760363722951,8.0,17.0,2.0
0.16719042,100,10.477951,1.112736224508981,0.059817350962346874,12.0,16.0,1.0
-0.033762954,100,10.477957,0.965282817708864,-0.016881479039977616,7.0,16.0,0.0
0.56545144,100,10.477962,1.3096533619420465,0.15693741461090963,10.0,11.0,4.0
