#{"t_start": 1697830111.0094197, "env_id": "None"}
r,l,t,rendimiento,porfolio,comision
-0.08576839,100,9.538305,0.9178067979917552,[0.07005625 0.2928328  0.14076474 0.14128298 0.28484562 0.07021759],0.0016336493194103242
-0.15189119,100,9.538392,0.8590817360741148,[0.2198379  0.05968167 0.18016128 0.17995365 0.12002241 0.2403431 ],0.0023080565884709358
-0.15953095,100,9.538444,0.8525435924272358,[0.10143862 0.         0.35459682 0.17762801 0.27488065 0.09145591],0.0011641613930463797
-0.24149817,100,9.538507,0.7854502928784265,[0.2627459  0.07929298 0.         0.3278843  0.2504063  0.07967053],0.0014030429266393186
-0.16788216,100,9.538557,0.8454534919679798,[0.06063979 0.25085706 0.         0.2481114  0.25142232 0.18896943],0.0015700589798390862
-0.013196959,100,9.538602,0.9868897358486615,[0.25182918 0.08191109 0.25514856 0.17625155 0.23485962 0.        ],0.002295232778787613
-0.23008451,100,9.538646,0.7944664366690789,[0.20201924 0.         0.20163289 0.19981672 0.19690052 0.19963063],0.0014611588902771473
-0.18541312,100,10.704546,0.8307610138258062,[0.20001695 0.10049734 0.09899923 0.39845553 0.20203094 0.        ],0.002247815255075693
-0.25964043,100,10.704671,0.7713288826405231,[0.29065138 0.         0.14209744 0.         0.14314105 0.42411014],0.002098652648925781
-0.15724073,100,10.704743,0.8544983152616981,[0.13979764 0.12036391 0.25127396 0.36912146 0.11944301 0.        ],0.0007944556221365928
-0.20029257,100,10.704792,0.8184912467516335,[0.26798564 0.06967012 0.20258282 0.12912239 0.1324817  0.19815734],0.0009034336060285568
-0.174795,100,10.704865,0.839629158812733,[0.01010801 0.08989952 0.1814135  0.09036471 0.3605518  0.26766247],0.002343482530117035
-0.15762295,100,10.704911,0.8541718016882175,[0.26028955 0.06997902 0.27006888 0.19910628 0.2005563  0.        ],0.0017491561617702246
-0.10388274,100,10.704956,0.9013309765819175,[0.26246023 0.25001508 0.24630229 0.07866121 0.08191137 0.08064982],0.0014962129306048159
-0.23420434,100,10.705002,0.7912001149183302,[0.1988396  0.09953406 0.         0.40160802 0.10013565 0.19988266],0.0017071114331483844
-0.28782344,100,11.860997,0.7498940085763153,[0.11981537 0.11288026 0.         0.10888942 0.3272557  0.33115926],0.002047987185511738
-0.02249403,100,11.861116,0.9777570683755187,[0.20027708 0.         0.19871104 0.20123541 0.         0.39977646],0.0023956746556796134
-0.1270512,100,11.861196,0.880688586315896,[0.28043273 0.08995193 0.09048851 0.         0.27072138 0.26840544],0.002096931597590447
0.056768008,100,11.861243,1.0584102506581812,[0.         0.23050235 0.30929744 0.31022617 0.         0.149974  ],0.003449999925494194
-0.22798204,100,11.861288,0.7961385661785773,[0.         0.19932213 0.39886534 0.         0.40181252 0.        ],0.0029501160569489005
-0.08954794,100,11.861344,0.9143444187147329,[0.18989126 0.         0.2706676  0.2709574  0.26848373 0.        ],0.0012968830160796647
-0.20332684,100,11.861389,0.8160114686604596,[0.08001837 0.25071838 0.16824228 0.24956611 0.25145486 0.        ],0.0015005189180374145
-0.050587647,100,11.861433,0.9506706235612061,[0.33100882 0.         0.16915073 0.16928476 0.33055568 0.        ],0.002449857684969902
-0.16846351,100,20.353151,0.8449620821711855,[0.        0.3334124 0.6665876 0.        0.        0.       ],0.0026182035356760026
-0.0218286,100,20.353279,0.9784079134843723,[0.1605558  0.16985527 0.         0.1711758  0.1700884  0.32832476],0.0008499999999999998
-0.2611535,100,20.36158,0.7701627076243359,[0.37802735 0.         0.         0.         0.25259733 0.36937532],0.002183873930480331
-0.18035243,100,20.361773,0.8349758526810387,[0.11017688 0.21988508 0.06024095 0.1709168  0.22035377 0.21842654],0.0013053291261196137
-0.23286714,100,20.36183,0.7922588488654188,[0.42459825 0.13941336 0.         0.4359884  0.         0.        ],0.0027987355023622513
-0.2466298,100,20.361878,0.781429938803467,[0.        0.3313843 0.        0.6686157 0.        0.       ],0.0036430157627910377
-0.1716447,100,20.361923,0.8422783969201952,[0.06048603 0.06924052 0.13045464 0.20075391 0.2691902  0.2698747 ],0.002296627149730921
-0.15774408,100,20.361968,0.854068349260241,[0.15012698 0.2902455  0.20932555 0.13913506 0.14111637 0.07005055],0.000589153692126274
-0.11890961,100,21.52999,0.88788802226925,[0.36894178 0.         0.09003101 0.         0.3602638  0.1807634 ],0.003200916242878885
-0.21721447,100,21.530118,0.8047573681530527,[0.09872492 0.21004078 0.15976448 0.10921212 0.21104673 0.21121098],0.0020999999813735484
-0.10984287,100,21.530206,0.895974909228863,[0.1006809  0.08904562 0.27306762 0.         0.18128273 0.35592312],0.0012477893978357316
0.00044973567,100,21.530275,1.0004498296367776,[0.0101322  0.35789934 0.269596   0.09078459 0.09161553 0.17997235],0.0015514265060424803
-0.15583389,100,21.530323,0.8557013216573309,[0.21308817 0.21010324 0.16117637 0.         0.2108492  0.20478302],0.0022778829053044323
-0.15087807,100,21.530369,0.8599525124546924,[0.40250534 0.09712885 0.10123586 0.10099427 0.19613607 0.1019996 ],0.0023509967550635344
-0.28231028,100,21.530413,0.7540396401750213,[0.27740914 0.         0.26824594 0.17801185 0.         0.2763331 ],0.0023705211631953717
-0.10247609,100,21.530457,0.9025997426819625,[0.17020924 0.3332362  0.         0.         0.16802539 0.32852918],0.001643793107569218
-0.2507382,100,22.691328,0.7782261154029191,[0.09956869 0.29710868 0.30296978 0.30035284 0.         0.        ],0.0014493856653571128
-0.093917556,100,22.691449,0.9103578115026895,[0.23125032 0.07930985 0.0794707  0.15026516 0.22862332 0.23108065],0.0007022129490971566
-0.15611339,100,22.691525,0.8554621988521239,[0.09924426 0.17873311 0.2700778  0.27255687 0.08974568 0.08964229],0.0014521242067217829
-0.25307822,100,22.691574,0.7764071298285556,[0.22298813 0.11901189 0.12044933 0.24053563 0.11818297 0.17883205],0.0020574226200580597
-0.1546094,100,22.69162,0.8567497588921507,[0.14027753 0.28818735 0.14195819 0.29026562 0.         0.13931128],0.0018146082043647765
-0.15156908,100,22.691665,0.859358544872082,[0.16072322 0.17289498 0.6663818  0.         0.         0.        ],0.003349999962747097
-0.10811944,100,22.69171,0.8975203859470823,[0.09966602 0.18074103 0.0897186  0.35964918 0.08992665 0.18029852],0.0021995146259665486
-0.15294501,100,22.691754,0.8581768883758787,[0.34061572 0.         0.         0.         0.3304005  0.32898378],0.0014662643328309062
-0.20306695,100,23.857291,0.8162235861465293,[0.06968985 0.08049938 0.08040179 0.2317639  0.31234887 0.2252962 ],0.002601291699707508
-0.16631207,100,23.857411,0.8467819427372147,[0.16938257 0.07975737 0.17033298 0.3291756  0.2513515  0.        ],0.0020478689674288037
-0.30754903,100,23.857495,0.7352468551994301,[0.33926982 0.         0.         0.44012147 0.11045822 0.1101505 ],0.0025826212704181672
-0.106771424,100,23.857554,0.89873109007226,[0.27895355 0.27028453 0.17932728 0.         0.         0.27143463],0.0015437706351280212
-0.13046014,100,23.857607,0.8776914598714572,[0.26067838 0.27126083 0.12870447 0.07008889 0.07021478 0.19905263],0.0009093568801879883
-0.24330868,100,23.857651,0.7840294727133084,[0.37040177 0.         0.27131566 0.18078539 0.17749716 0.        ],0.001806655003130436
-0.08080798,100,23.857695,0.922370812813916,[0.24916032 0.         0.         0.5008889  0.2499508  0.        ],0.001900592502206564
-0.073385075,100,23.857736,0.9292429537615388,[0.19382778 0.05880319 0.25215256 0.18940558 0.24738431 0.05842657],0.0015138034522533417
-0.22429352,100,25.018229,0.7990805670079274,[0.13914391 0.37118486 0.11951903 0.         0.3701522  0.        ],0.0024012572184205056
-0.14999178,100,25.018377,0.8607150630054318,[0.         0.66809523 0.         0.         0.33190477 0.        ],0.0033404876291751864
0.17957674,100,25.018462,1.1967107631039888,[0.25815043 0.33142138 0.33054343 0.         0.         0.07988478],0.0019307741709053514
-0.08871117,100,25.018516,0.915109838253324,[0.14758137 0.1501381  0.         0.31075877 0.07896315 0.31255862],0.002299999962747097
-0.104689464,100,25.018564,0.9006041677442153,[0.2785393  0.18104127 0.18102923 0.         0.         0.3593902 ],0.0024083106204867365
-0.2592916,100,25.018608,0.7715979752047538,[0.01012109 0.361657   0.09141524 0.         0.3544158  0.18239087],0.0022594563744962218
-0.13264851,100,25.018653,0.8757728696746998,[0.19764826 0.12707624 0.         0.1287741  0.27652323 0.26997817],0.0024947808980941774
-0.15494567,100,25.018697,0.8564617268694306,[0.1704866  0.24795647 0.         0.33010405 0.17103338 0.08041949],0.0023046114668250086
-0.15762605,100,26.188945,0.8541691453524198,[0.1793424  0.08036833 0.07946758 0.2494567  0.08048918 0.3308758 ],0.0015506033964455127
-0.060875393,100,26.189069,0.9409404588056127,[0.         0.14151545 0.29126143 0.         0.4273172  0.1399059 ],0.0017001367792487143
-0.169393,100,26.189158,0.8441770967702592,[0.24870497 0.         0.18940052 0.19088402 0.11924584 0.25176463],0.0019076814740896226
-0.23235491,100,26.189207,0.7926647926890832,[0.01003344 0.23222102 0.22936761 0.22803664 0.15066613 0.14967516],0.0014246843017637733
-0.10101267,100,26.189252,0.9039215880821142,[0.         0.28986186 0.21058021 0.28765005 0.21190788 0.        ],0.0022744014251977205
-0.0823436,100,26.189296,0.9209554773875809,[0.01010721 0.10959571 0.22063798 0.         0.22226399 0.4373951 ],0.0019047309666872026
-0.2266887,100,26.189342,0.7971689263422209,[0.28957298 0.         0.         0.43600968 0.138763   0.13565437],0.0021732113197445867
-0.017847668,100,26.189387,0.982310663938521,[0.00983116 0.23128688 0.30680218 0.14916088 0.15188737 0.15103154],0.002700000037252903
-0.30081642,100,27.34743,0.7402136511736778,[0.16580524 0.33795014 0.16889054 0.         0.         0.32735407],0.002137361094355583
-0.18712425,100,27.347552,0.8293406800637368,[0.12916067 0.1311016  0.2711838  0.07151037 0.26688007 0.13016352],0.0019042962126433853
-0.16940157,100,27.347638,0.844169860288745,[0.30705255 0.0794537  0.08296265 0.14939097 0.15065132 0.23048884],0.003201516999304294
-0.16231714,100,27.3477,0.8501715255916442,[0.08034686 0.07987656 0.14982511 0.22612855 0.15040821 0.3134147 ],0.0021025325179100034
-0.05347866,100,27.347745,0.9479261640226907,[0.25613046 0.2695494  0.12803024 0.         0.27675554 0.06953437],0.002116133683919907
-0.21094386,100,27.34779,0.8098195356141803,[0.36508235 0.2743593  0.         0.3605584  0.         0.        ],0.0027080684691667555
-0.11605935,100,27.347832,0.8904223563022808,[-0.01021169  0.16675678  0.17325298  0.32927623  0.1695731   0.17135258],0.0018140194289386273
-0.1965393,100,27.347875,0.8215690213385803,[0.13938795 0.         0.13843498 0.4305608  0.29161626 0.        ],0.002382366042584181
-0.12177712,100,28.507664,0.8853456829187323,[0.25940496 0.06982659 0.13253608 0.26932448 0.         0.26890787],0.0017419730275869373
-0.007460975,100,28.507787,0.9925668008052029,[0.05925482 0.07003056 0.26899716 0.20270824 0.26828393 0.13072528],0.0015750205203890807
-0.22686438,100,28.507863,0.7970288617809294,[0.2232018  0.12182888 0.23479392 0.1802564  0.1792234  0.06069559],0.0010627979062497615
-0.19862871,100,28.507913,0.8198542370222207,[0.24945436 0.24736238 0.25528738 0.         0.18696101 0.06093488],0.0012503354225307703
-0.2216066,100,28.507959,0.801230516375923,[0.41958967 0.2887662  0.         0.         0.         0.29164416],0.0020591471672058103
-0.15186533,100,28.508003,0.8591039634390674,[0.09949004 0.09971835 0.2017094  0.20082247 0.20088002 0.19737971],0.0020101974229328333
-0.085694075,100,28.508048,0.9178749756244197,[0.400559   0.19983062 0.         0.         0.         0.39961037],0.0026955782994627954
-0.16029368,100,28.508091,0.851893523737017,[0.06997098 0.07977798 0.30978823 0.         0.3118805  0.22858232],0.0035654782056808473
-0.2043418,100,29.667581,0.8151836868082067,[0.19912921 0.20300801 0.26706967 0.12918815 0.06928766 0.1323173 ],0.0005553082063794136
-0.2359769,100,29.667705,0.7897989318653955,[0.         0.19965883 0.30003697 0.20048453 0.09926965 0.20055003],0.0015091201253235342
-0.19326344,100,29.667782,0.8242647887228324,[0.260825   0.25036758 0.         0.24969372 0.11930729 0.1198064 ],0.0018853175878524781
-0.28787208,100,29.667829,0.7498575681203412,[0.14813265 0.07942019 0.23191683 0.08320852 0.22728556 0.23003624],0.0019322036139667032
-0.12365869,100,29.667874,0.88368140439971,[0.06948203 0.2880047  0.2100939  0.2927928  0.13962659 0.        ],0.002052225591242313
-0.23918109,100,29.667918,0.7872722781699267,[0.13081175 0.18965285 0.11951085 0.25095725 0.11896405 0.19010326],0.0019450433805584906
-0.08808612,100,29.667963,0.91568201690434,[0.27723932 0.0921669  0.08985485 0.35998222 0.         0.18075669],0.0011435976050794125
-0.28869006,100,29.668007,0.7492442968790859,[0.15023775 0.1945649  0.20396632 0.20026313 0.04997483 0.20099308],0.00125318643450737
-0.21841976,100,30.836761,0.8037879568395797,[0.17081824 0.07979915 0.24916469 0.24653928 0.         0.25367865],0.0021470620296895507
-0.054079235,100,30.836909,0.9473570454316975,[0.39825165 0.20111886 0.         0.         0.         0.4006295 ],0.0020996765568852423
-0.18198542,100,30.836981,0.8336135307410252,[0.25867343 0.1188292  0.25126377 0.2507229  0.         0.1205107 ],0.0019174631603062155
-0.082184084,100,30.837041,0.9211023868110154,[0.279141   0.2717556  0.09091152 0.09056243 0.09055527 0.17707416],0.0023927856028079985
-0.23612177,100,30.837097,0.7896844395777451,[0.12917472 0.2701309  0.269516   0.0696181  0.12989841 0.13166189],0.002209962522983551
0.05094925,100,30.837141,1.052269459260932,[0.2637775  0.33034354 0.         0.32658884 0.07929015 0.        ],0.0023950375795364384
-0.05109112,100,30.837185,0.9501920781247174,[0.28016543 0.         0.         0.42979237 0.2900422  0.        ],0.0029979535937309267
-0.19927892,100,30.837227,0.8193212713058676,[0.16061193 0.14107458 0.13885407 0.20589846 0.14238645 0.21117452],0.0003535778760910034
-0.23640044,100,39.318688,0.7894645441365135,[0.19841786 0.         0.3014585  0.         0.20014118 0.29998246],0.0035000000745058065
-0.23296332,100,39.318816,0.7921825836913461,[0.25837266 0.19920489 0.20035855 0.27208504 0.         0.06997886],0.001208878666907549
-0.09595705,100,39.318905,0.908503047328058,[0.2812407  0.17853394 0.09021505 0.3603869  0.08962339 0.        ],0.003150000037252903
-0.1356631,100,39.318954,0.8731367783064248,[0.15832458 0.17593497 0.18279195 0.23982453 0.         0.24312396],0.001979194431006908
-0.19187279,100,39.319023,0.8254118962969696,[0.08042818 0.3065986  0.08077618 0.2323376  0.14993535 0.14992408],0.0028998392194509504
-0.25281727,100,39.319069,0.7766097583891831,[0.01006346 0.5012209  0.3652053  0.         0.12351035 0.        ],0.00399976456016302
0.15790966,100,39.319113,1.171060435684942,[0.18967795 0.05944108 0.05993338 0.24957626 0.19022764 0.25114366],0.0008456534892320633
-0.3215869,100,39.319158,0.7249976299507183,[0.15008996 0.08138543 0.15313871 0.30599424 0.0787883  0.23060335],0.0022982704028487204
0.009802923,100,40.478555,1.0098511498450733,[0.16021964 0.08047005 0.14907052 0.22983247 0.15101284 0.22939448],0.001354187133163214
-0.21553893,100,40.47868,0.8061068732576036,[0.3015805  0.20015436 0.29968768 0.         0.09877854 0.09979891],0.0017435281462967395
-0.047359087,100,40.478766,0.9537448585616464,[0.43030632 0.14121784 0.         0.14149378 0.28698206 0.        ],0.0024510718122124674
-0.12176617,100,40.478815,0.8853553915266278,[0.         0.07800747 0.33431616 0.16861919 0.16856545 0.2504917 ],0.0016397559262812137
-0.25566322,100,40.47886,0.7744026944668841,[0.09917893 0.08923401 0.08969245 0.09018771 0.36205167 0.26965523],0.002848559238575399
-0.24463776,100,40.478906,0.782988118949239,[0.08017758 0.2271412  0.23182274 0.23066604 0.23019245 0.        ],0.0028585964560508726
-0.2644524,100,40.478952,0.767626130780346,[0.30240074 0.20182315 0.39567778 0.         0.         0.10009836],0.002359064433723688
-0.16566856,100,40.478996,0.8473270471229584,[0.22851768 0.         0.44594574 0.         0.         0.3255366 ],0.0024101478047668934
-0.11458992,100,41.646853,0.8917317417906878,[0.06016031 0.26987246 0.27188    0.07109707 0.12810786 0.19888228],0.001600263518095017
-0.06892723,100,41.646976,0.9333945935510505,[0.12938194 0.29337555 0.28862125 0.         0.28862125 0.        ],0.0009927094489336013
-0.135269,100,41.647056,0.8734809382964563,[0.29926473 0.20996413 0.13965687 0.1399468  0.21116748 0.        ],0.0012048310317099096
-0.25732183,100,41.647103,0.7731193734085735,[0.15003434 0.28918982 0.1391997  0.07038917 0.1414774  0.20970957],0.0023822461411356927
-0.28034067,100,41.647148,0.7555263081973465,[0.08114227 0.17183854 0.24238732 0.         0.24996923 0.25466266],0.0016970719866454603
-0.14482161,100,41.647194,0.865176591962961,[0.33891326 0.         0.2197968  0.         0.10909321 0.3321967 ],0.002551158402860165
-0.10668072,100,41.647246,0.8988126013754782,[0.18702933 0.17828357 0.36404675 0.         0.2706403  0.        ],0.0013553394630551338
-0.26601738,100,41.647291,0.7664258141630467,[0.16447753 0.25156307 0.         0.16421928 0.24962236 0.17011775],0.0016478000856935979
-0.22447659,100,42.808223,0.7989342882376776,[0.099516   0.10174578 0.         0.398064   0.         0.40067422],0.0018057281486690043
-0.19374612,100,42.808345,0.8238670193387253,[0.19133177 0.06876204 0.2702062  0.270952   0.1288396  0.06990838],0.0015925494469702245
-0.2391763,100,42.808431,0.787276098371591,[0.00993011 0.         0.10940477 0.4392955  0.33251855 0.10885105],0.0035555358096957214
-0.18307938,100,42.808488,0.8327020359998558,[0.17066051 0.24925858 0.         0.33002076 0.08121011 0.16885005],0.001205578614026308
-0.16510043,100,42.808536,0.8478085446144544,[0.2831465  0.08912595 0.1789721  0.26977614 0.08861337 0.09036594],0.0017013587392866614
-0.13736717,100,42.808583,0.8716501040831516,[0.12906015 0.11858382 0.19222508 0.11877927 0.2516092  0.18974248],0.0013487027332186698
-0.33551684,100,42.808626,0.7149684023676419,[0.17095794 0.07991468 0.33082142 0.16890523 0.07946187 0.16993883],0.0026011888496577733
-0.19464871,100,42.80867,0.8231237352346529,[0.24296549 0.16808186 0.34371388 0.08022595 0.         0.16501282],0.0017647121563553808
-0.31508383,100,43.968883,0.729727640193184,[0.23326115 0.30778405 0.         0.         0.22875214 0.23020267],0.002954088470339775
-0.16868141,100,43.969004,0.8447779941401145,[0.01013991 0.         0.36774197 0.37324202 0.         0.24887612],0.0029468797601759434
-0.2409682,100,43.969087,0.7858666157617404,[0.198803   0.1932182  0.20882611 0.15330853 0.04886667 0.19697748],0.001939145728945732
-0.15148906,100,43.969146,0.8594273041136631,[0.         0.09869831 0.4039242  0.19887064 0.         0.29850686],0.001854191217571497
-0.1444343,100,43.969209,0.8655117487393869,[0.01000872 0.         0.32938498 0.21988314 0.22053124 0.22019191],0.0020506681837141514
-0.14831717,100,43.969254,0.862157623647907,"[1.1169970e-16 2.2883841e-01 1.5189490e-01 3.0957332e-01 2.3006578e-01
 7.9627588e-02]",0.002048641780763864
-0.09615496,100,43.969304,0.9083232665229233,[0.37246946 0.26976424 0.         0.08992872 0.26783758 0.        ],0.001593465902656317
-0.05681529,100,43.969348,0.9447685544570459,[0.06965229 0.19982353 0.13066088 0.12996061 0.26957414 0.20032857],0.002255828857421875
-0.36516714,100,45.132659,0.694080665956379,[0.         0.         0.29954404 0.3027013  0.         0.39775467],0.002692257631570101
-0.17949805,100,45.13278,0.8356895796427136,[0.         0.19709156 0.         0.40235963 0.         0.4005488 ],0.002316270746290684
-0.1390057,100,45.132882,0.8702230575496767,[0.07062119 0.28292724 0.         0.14208221 0.21165147 0.29271787],0.0016041973233222962
-0.11921605,100,45.132929,0.8876160109279535,[0.         0.2912287  0.28907108 0.13954549 0.06996618 0.21018852],0.0031941678777337073
-0.1921458,100,45.132973,0.8251865700316068,[0.11792321 0.22238123 0.1092493  0.22099473 0.22001724 0.1094343 ],0.0016562745943665504
-0.30265683,100,45.133018,0.7388526758825548,[0.0098654  0.08929627 0.36105767 0.18123314 0.         0.3585475 ],0.001838433398399502
-0.18374017,100,45.133063,0.8321520209377758,[0.12933284 0.25095972 0.11938416 0.06053865 0.18894781 0.25083682],0.0015984970450401306
-0.19048622,100,45.133106,0.826557156459221,[0.0803094  0.21057123 0.14086786 0.28919354 0.07007461 0.20898335],0.0016505301743745804
