#{"t_start": 1697837475.7853057, "env_id": "None"}
r,l,t,rendimiento,porfolio,comision
-0.19021614,100,9.73594,0.8267804061214811,[0.4499601  0.10945124 0.11091051 0.32967812],0.0020000000424683097
-0.28080225,100,9.735983,0.7551776440361637,[0.5006594  0.25306514 0.         0.24627547],0.0014980588294565677
-0.22449902,100,9.736024,0.7989163672315598,[0.01016369 0.119407   0.36755642 0.5028729 ],0.0019
-0.20800827,100,9.736064,0.812200314775896,[0. 0. 0. 1.],0.004999999925494194
-0.28742647,100,12.675189,0.7501917348538553,[0.14077355 0.2872843  0.         0.57194215],0.002148424163646996
-0.011680577,100,12.675318,0.9883873891523125,[0.6655578  0.         0.33444223 0.        ],0.0033499999999999997
-0.28347886,100,12.675376,0.753159085836569,[0.12808843 0.11816408 0.5037141  0.2500334 ],0.00315
-0.16079944,100,12.675426,0.8514628027406244,[0.13954635 0.28978294 0.43135422 0.13931651],0.0014953304141759871
-0.16923581,100,12.675467,0.844309782222064,[0.37 0.36 0.18 0.09],0.002399290779232979
-0.18114093,100,12.675506,0.834317726094818,[0.         0.56979084 0.43020916 0.        ],0.00375
-0.26424474,100,12.675547,0.767785568141526,[0.         0.39565393 0.         0.6043461 ],0.0015588422790169716
-0.19786657,100,12.675587,0.8204793200522591,[0.10037813 0.4009578  0.29944795 0.19921616],0.001349999949336052
-0.12839302,100,15.596306,0.8795076379724861,[0.  0.5 0.  0.5],0.0025
0.03442691,100,15.59643,1.0350263758246636,[0.29685885 0.30084074 0.1029612  0.2993392 ],0.002312671758234501
-0.42290318,100,15.596491,0.6551420686563099,[0.2541955 0.        0.        0.7458045],0.003193193022161722
-0.27459666,100,15.596539,0.7598785519802331,[0.33486193 0.11018102 0.22783008 0.32712698],0.0014541190400719644
0.006595391,100,15.596583,1.0066172008847762,[0.20187543 0.         0.597111   0.20101358],0.0023619369193911555
-0.435563,100,15.596627,0.646900420534223,[0.19846956 0.3980733  0.         0.40345716],0.0020000000745058056
-0.29975638,100,15.596667,0.7409986659927121,[0.3 0.4 0.3 0. ],0.002
-0.045512237,100,15.596706,0.9555078674601875,[0.42403895 0.29631725 0.14164513 0.13799869],0.000702074171602726
-0.18270652,100,18.531959,0.8330125541629189,[0.11975746 0.4416299  0.21905732 0.21955533],0.002200000037252903
-0.23717217,100,18.532083,0.7888554643802259,[0.09996483 0.35794884 0.27046946 0.27161688],0.0019
-0.20109014,100,18.532166,0.8178386586572496,[0.         0.24882501 0.499862   0.251313  ],0.003750000074505806
-0.017096445,100,18.53221,0.9830488682190751,[0.30997097 0.30922166 0.23113817 0.1496692 ],0.0022443607211112978
-0.030466823,100,18.532252,0.969992606349164,[0.34030387 0.         0.32961634 0.3300798 ],0.0016384734585881233
-0.22777791,100,18.532292,0.7963010926064247,[0.40610218 0.09995502 0.09849248 0.3954503 ],0.0024914833307266237
-0.23925623,100,18.532333,0.7872131433543123,[0.19149879 0.3583531  0.18064818 0.26949996],0.0026999999254941937
-0.076102614,100,18.532373,0.9267211116757558,[0.20319425 0.09974216 0.40207088 0.29499272],0.002654812693595886
-0.13373736,100,21.474235,0.8748197490770223,[0. 0. 1. 0.],0.0038856526091694834
-0.17472208,100,21.474381,0.8396903676148788,[0.2806425  0.27023754 0.27107042 0.17804955],0.0020454824492335323
-0.16643219,100,21.474472,0.846680263238105,[0.13899215 0.         0.29023096 0.5707769 ],0.004300000074505805
-0.19479962,100,21.474521,0.8229995372632012,[0.3366237  0.11110613 0.11019994 0.44207025],0.0016000000327825547
-0.07398581,100,21.474567,0.9286848691878647,[0.23072246 0.32851952 0.33181885 0.10893917],0.0018500000044703489
-0.12667623,100,21.474608,0.8810188543736701,[0.4033657 0.        0.3963859 0.2002484],0.0008504297137260437
-0.1427733,100,21.474648,0.8669505936295431,[0.22847162 0.10932521 0.331969   0.33023417],0.002290031385421753
-0.24314147,100,21.474688,0.7841605607117571,[0.49937037 0.17194024 0.         0.3286894 ],0.0016611143946647644
-0.2592801,100,24.419003,0.7716068849399772,[0.16466077 0.17355572 0.48771644 0.1740671 ],0.0018772671282291412
-0.17990808,100,24.419156,0.8353469662080636,[1.1164310e-16 2.8940058e-01 5.7036096e-01 1.4023846e-01],0.0017999999999999997
-0.32166824,100,24.419251,0.7249386639669483,[0.1366528  0.28917187 0.43339738 0.14077796],0.002370105391740799
-0.10824592,100,24.419306,0.8974068709168089,[0.         0.5065259  0.         0.49347416],0.0009934842586517335
-0.31453392,100,24.419354,0.7301291328753216,[0.26 0.25 0.12 0.37],0.0011581023648381233
-0.115509465,100,24.419395,0.8909121169058504,[0.12 0.11 0.33 0.44],0.003149999959766865
-0.24269138,100,24.419435,0.7845135685661994,[0.4001563  0.40251556 0.         0.19732814],0.0039984767884016035
-0.06404961,100,24.419475,0.9379584673282841,[0.12004286 0.21829306 0.33171    0.3299541 ],0.001103534422814846
-0.3205885,100,27.377884,0.7257218300143298,[0.33 0.17 0.33 0.17],0.00415
-0.07180809,100,27.378009,0.9307094990781499,[0.29930374 0.09908833 0.40216878 0.19943914],0.0006954118162393572
-0.17286953,100,27.378068,0.8412473762560064,[0.26298928 0.12019871 0.12027024 0.49654177],0.0018154743313789367
-0.16095185,100,27.378115,0.8513330417599343,[0.3335708  0.24285643 0.25151452 0.17205822],0.002099999925494194
-0.24857688,100,27.378159,0.77990986033552,[0.14039852 0.36711395 0.12077937 0.37170818],0.0013829192414879798
-0.104335554,100,27.378209,0.9009229056746476,[0.23 0.15 0.31 0.31],0.002547991121560335
-0.18732838,100,27.378253,0.8291713984825615,[0.         0.         0.49590534 0.50409466],0.002996109649538994
-0.19297862,100,27.378293,0.8244996166668624,[0.33 0.17 0.   0.5 ],0.0015181462466716767
-0.20036007,100,30.317217,0.8184359302888741,[0.19774182 0.40028945 0.30214328 0.09982546],0.0011361353546381003
-0.17732508,100,30.317337,0.8375075179414693,[0.22909254 0.22549748 0.21731524 0.32809475],0.0012660931274294852
-0.22635439,100,30.317396,0.7974354260981161,[-0.00994696  0.28879273  0.4293677   0.29178655],0.0029893001414835452
-0.14630082,100,30.317441,0.8638977935794001,[0.66819346 0.         0.         0.33180657],0.00357261311262846
-0.21532941,100,30.317483,0.8062757780323994,[0.33 0.67 0.   0.  ],0.0021423644572496413
-0.26126468,100,30.31753,0.7700770408006963,[0.         0.         0.49950966 0.5004903 ],0.0006488488614559174
-0.12761292,100,30.317571,0.8801940257404238,[0.37617737 0.37653783 0.2472848  0.        ],0.0008468149974942208
-0.4451808,100,30.317626,0.6407083346629834,[0.14375257 0.14079918 0.42718935 0.28825888],0.00215090069770813
-0.20015197,100,50.1754,0.8186063610816302,[0.1696267  0.25110975 0.2498509  0.32941267],0.001250000074505806
-0.04106653,100,50.175532,0.9597652823028863,[0.27934113 0.29079717 0.289248   0.14061369],0.0033113270282745366
-0.33087647,100,50.175596,0.7182939310123106,[0.37134513 0.         0.26800704 0.36064783],0.0021736565232276916
-0.21933244,100,50.175645,0.8030547217050785,[0.2897314  0.13907263 0.4296992  0.14149675],0.0021930921882390977
-0.19941868,100,50.17569,0.8192068807850299,[0.44752562 0.3336841  0.21879031 0.        ],0.0027500000000000003
-0.37006614,100,50.175735,0.6906886890469006,[0.4009117  0.         0.39741504 0.20167328],0.0020110295712947846
-0.2042874,100,50.17578,0.8152280194712942,[0.15 0.23 0.31 0.31],0.0006134102635085583
-0.046013955,100,50.17582,0.955028630619435,[0.2899878  0.21030696 0.28954053 0.21016473],0.0008921263456344605
-0.22979003,100,53.097032,0.7947004507425227,[0.5713615  0.13923754 0.         0.289401  ],0.0015500000074505805
-0.02931974,100,53.097157,0.9711059028401117,[0.32982796 0.67017204 0.         0.        ],0.001699999934434891
-0.11885103,100,53.097218,0.8879400356808153,[0.01005756 0.32796407 0.3318287  0.33014968],0.0016000000566244127
-0.12357221,100,53.097266,0.8837578549211123,[0.43032756 0.4318731  0.13779931 0.        ],0.0018324936397373676
-0.29201543,100,53.09731,0.746757004053081,[0.2772624  0.3622431  0.09207199 0.26842254],0.00033866282254457476
-0.2871911,100,53.097351,0.7503683171163391,[0.19853173 0.         0.602548   0.19892025],0.0003529758453369142
-0.2531411,100,53.097391,0.7763583557246856,[0.         0.         0.50016016 0.49983987],0.00225170673802495
-0.3054895,100,53.097431,0.7367626154372584,[0.23629947 0.32306817 0.21908726 0.22154509],0.0021616636738181114
0.022301279,100,56.044875,1.0225518282716255,[0.01008235 0.4987282  0.1207035  0.37048596],0.001849999962747097
-0.23166783,100,56.045007,0.7932095189267301,[0.         0.29795098 0.39870465 0.30334437],0.0015037085711956024
-0.123419896,100,56.045063,0.8838924530360966,[0.19 0.36 0.27 0.18],0.0014965513586997986
-0.23017557,100,56.045105,0.7943941311411927,[0.12133699 0.43694028 0.22214913 0.2195736 ],0.0032999999254941944
-0.19455382,100,56.045148,0.823201895143935,[0.  0.6 0.  0.4],0.001493893638253212
-0.21230738,100,56.045189,0.808716072776565,[0.44837224 0.1101406  0.10932682 0.33216032],0.004450000000000001
-0.18316433,100,56.045231,0.8326312924335498,[0.01030823 0.33993274 0.22231689 0.42744216],0.0009075531676411628
-0.23290575,100,56.045271,0.7922282205473152,[0.15730384 0.17158884 0.5011758  0.16993152],0.0017001625433564185
-0.29369378,100,58.995652,0.7455048178224256,[0.30181053 0.3072527  0.07972281 0.31121394],0.001059669966995716
-0.14251526,100,58.995778,0.867174310643139,[0.34082904 0.32998288 0.21967603 0.10951207],0.0017000000372529031
-0.22852719,100,58.995866,0.795704653167721,[0.28359503 0.13489656 0.29470912 0.28679928],0.0018953238144516944
-0.09271791,100,58.995914,0.9114505582401232,[0.19659339 0.30277985 0.09837884 0.40224794],0.0016146971839480105
-0.14087847,100,58.995959,0.8685948829864525,[0.36950642 0.27060556 0.08839352 0.2714945 ],0.002048332427442074
-0.15201502,100,58.996,0.8589753662809808,[0.00994268 0.33028263 0.43948215 0.22029254],0.0013395057640969755
-0.1416205,100,58.996041,0.8679506017479192,[0.6737219  0.32627812 0.         0.        ],0.003349999971687794
-0.24482845,100,58.99608,0.7828388048792099,[0.16906841 0.17151421 0.32852274 0.33089462],0.0011500000484287738
-0.33562726,100,61.944679,0.7148895221735109,[0.35185224 0.32082415 0.         0.32732362],0.00335
-0.1366185,100,61.944815,0.8723029541522213,[0.1513854  0.1418005  0.5657908  0.14102331],0.001162666279822588
-0.25638717,100,61.94489,0.7738422951786422,[0.         0.75141656 0.         0.24858342],0.002513553611934185
-0.25785485,100,61.944945,0.7727073686647841,[0.44883567 0.3313122  0.2198521  0.        ],0.0011000000223517418
-0.16517453,100,61.944989,0.8477457716928378,[0.24685264 0.25062555 0.25059757 0.25192428],0.0019499999657273293
-0.22397363,100,61.94503,0.7993362401923888,[0.   0.33 0.67 0.  ],0.003528696373105049
-0.19195886,100,61.94507,0.8253408919809446,[0.12929358 0.2508175  0.5029795  0.11690938],0.0020425810851156714
-0.13892925,100,61.94511,0.8702895906871979,[0.3387573  0.         0.33083975 0.33040294],0.0024506690159440043
-0.1654313,100,64.960212,0.8475280824460987,[0.22891308 0.33039021 0.         0.4406967 ],0.0023545714005827906
-0.22329178,100,64.96034,0.7998813905417862,[0.12252342 0.32351205 0.33331078 0.22065374],0.0017500000223517418
-0.0902769,100,64.960429,0.9136781656874483,[0.08990942 0.32997006 0.24854705 0.33157346],0.002900000037252903
-0.23880783,100,64.960479,0.7875661936393916,[0.00993583 0.35760704 0.3584189  0.27403823],0.0010798616394400596
-0.20141935,100,64.960527,0.8175695290351521,[0.27568594 0.2703957  0.18350144 0.27041692],0.001504284569621086
-0.15694028,100,64.960567,0.8547550879950192,[0.17078455 0.32721633 0.50199914 0.        ],0.0023532215416431426
-0.1955589,100,64.960607,0.8223749591012085,[0.39690918 0.30040568 0.20306987 0.09961529],0.0030000000000000005
-0.16259746,100,64.96065,0.8499332389041201,[0.28915378 0.1403128  0.5705334  0.        ],0.002540088179707527
-0.3051616,100,67.902665,0.7370043093037469,[0.1298934  0.37507015 0.49503642 0.        ],0.00435
-0.18767178,100,67.902792,0.8288867320679659,[0.20126988 0.         0.79873013 0.        ],0.001278778538107872
-0.2928067,100,67.902853,0.746166311133175,[0.00990721 0.5056896  0.11748727 0.3669159 ],0.0029471320047974587
0.06942092,100,67.9029,1.0718872644731101,[0.36869588 0.36086956 0.17989714 0.09053741],0.0015499999910593035
-0.13283141,100,67.902943,0.8756127033933657,[-0.01002161  0.67052495  0.16971658  0.16978003],0.0014999999994412064
-0.26195964,100,67.902984,0.7695419967479769,[0.         0.32882077 0.67117923 0.        ],0.0029904723167419435
-0.12782301,100,67.903024,0.8800091359030205,[-0.01  0.17  0.67  0.17],0.0026388449132442476
-0.042550832,100,67.903066,0.9583417685197455,[0. 1. 0. 0.],0.002974110096693039
-0.22860098,100,70.853867,0.7956459288753389,[0.09815822 0.302651   0.20350552 0.3956853 ],0.0014904403761029244
-0.1642631,100,70.853999,0.8485187816325053,[0.1001039  0.35889015 0.3606834  0.18032256],0.0012879630595445635
-0.2041888,100,70.854086,0.8153084143726942,[0.28019464 0.26987252 0.09011897 0.35981387],0.001800000037252903
-0.18958926,100,70.854138,0.827298850426591,[0.   0.57 0.43 0.  ],0.00249653659760952
-0.2107798,100,70.854187,0.8099523137536431,[0.11986441 0.4408582  0.33067325 0.10860416],0.0023500000149011616
-0.11004132,100,70.854242,0.8957971413233098,[0.22930153 0.43805206 0.1108134  0.22183302],0.0012984323680400847
-0.17240523,100,70.854285,0.841638058979407,[0.4 0.2 0.2 0.2],0.0015121555477380754
-0.15684217,100,70.854324,0.8548389811673343,[0.4298268  0.         0.43086803 0.13930517],0.0025000000186264516
-0.11168773,100,73.79974,0.8943234970096658,[0.29167712 0.42939332 0.1385179  0.14041166],0.0015001710316166282
-0.31790105,100,73.799871,0.7276748004213347,[0.34677938 0.         0.33693933 0.3162813 ],0.0018467423975467685
-0.2107778,100,73.799939,0.8099540273460342,[0.1  0.36 0.27 0.27],0.001294038887321949
-0.12473133,100,73.799993,0.8827340298649526,[0.49024162 0.17048484 0.16918972 0.17008382],0.0012879072219133376
-0.5111226,100,73.800038,0.5998218395344755,[0.40312216 0.         0.19915654 0.39772132],0.0030000000000000005
-0.037979033,100,73.80008,0.9627331121242737,[0.19570363 0.         0.8042964  0.        ],0.0025066191479563714
-0.18840031,100,73.80012,0.8282830470538102,[0.01002945 0.24988875 0.3719707  0.3681111 ],0.0008935819519683719
0.03305622,100,73.80016,1.033608669850826,[0.1710726  0.32716763 0.329559   0.17220077],0.0013188671782612801
-0.12802123,100,76.728445,0.879834710517095,[0.2975328  0.3015085  0.09879521 0.30216348],0.0011493278369307518
-0.15476938,100,76.728569,0.856612720172777,[0.17143787 0.49874064 0.         0.3298215 ],0.0022970795162022112
-0.018778143,100,76.728631,0.9813970618318362,[0.09932262 0.3998228  0.10016949 0.4006851 ],0.00211959320679307
-0.171902,100,76.728682,0.8420616890711127,[0.16093424 0.6677032  0.         0.17136258],0.0035000000191852455
-0.22473365,100,76.728727,0.7987289166316525,[0.34061614 0.11250845 0.3276827  0.21919273],0.00165246027559042
-0.20688583,100,76.728776,0.813112464033692,[0.26 0.08 0.33 0.33],0.0033000000000000004
-0.09337714,100,76.728817,0.9108499303023546,[0. 0. 1. 0.],0.005
-0.15783276,100,76.728856,0.8539926292781311,[0.16 0.17 0.17 0.5 ],0.0016559258937835692
-0.16128364,100,96.666986,0.8510506131976026,[0.         0.43132445 0.         0.5686756 ],0.0021513769775629043
-0.2588686,100,96.667109,0.7719244497152312,[0.         0.4151996  0.19502573 0.38977468],0.002200000002980232
-0.1878317,100,96.667171,0.8287542057298114,[0.         0.         0.57143486 0.42856514],0.0043016446009278295
-0.18893865,100,96.66722,0.827837295069784,[0.         0.20144773 0.40004474 0.3985075 ],0.003304170459508896
-0.20409004,100,96.667267,0.815388953249921,[0.56633985 0.14089568 0.         0.29276448],0.002407057735323906
-0.16714853,100,96.667333,0.8460739308698839,[0.         0.49815455 0.5018455  0.        ],0.00375
-0.12650074,100,96.667375,0.8811734892711924,[0.         0.50189555 0.         0.49810448],0.002747839540243149
-0.27131453,100,96.667414,0.7623766094038859,[0.12987195 0.49644712 0.2525459  0.12113501],0.0019898975029587745
-0.07560526,100,99.632454,0.9271821322097583,[0.         0.14001188 0.42750686 0.4324813 ],0.0025516095757484435
-0.1000943,100,99.632577,0.9047520902061651,[0.16970606 0.5008645  0.         0.32942942],0.0014610530715435744
-0.6915829,100,99.63264,0.500782574602276,[0.14 0.43 0.43 0.  ],0.002658546122908592
-0.1296237,100,99.632684,0.8784259210965384,[0.20432237 0.09766481 0.39813378 0.29987904],0.001300000000745058
-0.24279107,100,99.632727,0.7844353543216069,[0. 0. 0. 1.],0.0034322657436132433
0.025883086,100,99.632789,1.0262209423589823,[0.  0.  0.5 0.5],0.005
-0.14750038,100,99.632829,0.8628621037167038,[0.33177045 0.32732925 0.         0.3409003 ],0.002183006126433611
-0.12661436,100,99.63287,0.8810733903647414,[0.29 0.29 0.21 0.21],0.0024999999999999996
-0.14138664,100,102.586158,0.8681535891080614,[0.20056142 0.30084214 0.2972805  0.20131597],0.0019045471772551536
-0.122947246,100,102.586297,0.8843102836504513,[0.         0.75171    0.         0.24829002],0.0024815684184432032
-0.19770436,100,102.586361,0.8206123992329525,[0.19899869 0.5997128  0.2012885  0.        ],0.0016500000208616256
-0.14920259,100,102.58641,0.8613946181880744,[1. 0. 0. 0.],0.004148465096950531
-0.18408266,100,102.586455,0.8318670593224012,[0.1990287  0.3987914  0.20196506 0.20021483],0.002
-0.15285887,100,102.5865,0.8582508455083201,[0.        0.4935335 0.5064665 0.       ],0.0025146835297346114
-0.23024932,100,102.586545,0.7943355666623888,[0.2 0.2 0.2 0.4],0.001741486184298992
-0.09232465,100,102.586587,0.9118090989570938,[0.13910827 0.         0.2903884  0.57050335],0.0035499999999999998
-0.1936594,100,105.566422,0.8239384759301829,[0.5711766 0.        0.        0.4288234],0.0016641703248023987
-0.10243655,100,105.566545,0.9026354227293885,[0.1411052 0.5734559 0.2854389 0.       ],0.001849999958835542
-0.25517565,100,105.566604,0.7747803966896495,[0.         0.2525744  0.24968717 0.49773842],0.0026500000059604643
-0.20292953,100,105.566653,0.8163357303562752,[0.5  0.   0.33 0.17],0.0028679949790239335
-0.21971838,100,105.566695,0.8027448522557519,[0.        0.5691782 0.        0.4308218],0.0036519829928874964
-0.17095037,100,105.566738,0.8428634089770126,[0.27822503 0.2906048  0.29305515 0.13811503],0.0021963312938809393
-0.09881215,100,105.566779,0.9059128680202183,[0.1975389  0.40350693 0.20184624 0.19710794],0.0013674990199506283
-0.14153968,100,105.56683,0.8680207298635965,[0.23062184 0.10979066 0.43899268 0.22059481],0.0019586105335503818
-0.29221,100,108.553638,0.7466117353730132,[0.3 0.2 0.4 0.1],0.0025
0.037317283,100,108.553805,1.0380223194298552,[0.39949524 0.40011486 0.20038989 0.        ],0.003343648985028267
-0.23484898,100,108.553883,0.7906902434301812,[0.119823   0.         0.43914407 0.44103292],0.0013892905652523042
-0.11186635,100,108.553961,0.8941637567796937,[0.39 0.12 0.37 0.12],0.0044
-0.25166303,100,108.554007,0.7775067025497344,[0.         0.19794914 0.8020509  0.        ],0.0022202599942684176
-0.14286487,100,108.55405,0.8668712040422856,[0.1 0.4 0.4 0.1],0.0011201370656490329
-0.072462946,100,108.554091,0.9301002188772174,[0.30946845 0.23006894 0.23273905 0.22772358],0.0014551105678081513
-0.19822454,100,108.554136,0.820185695560665,[0.13220677 0.25141293 0.49741784 0.11896247],0.0012563934735953808
-0.28458738,100,111.535442,0.7523246165555971,[0.3779765  0.         0.37073025 0.25129324],0.0017043400317430495
-0.1592194,100,111.535593,0.8528092137244186,[0.40011808 0.1008126  0.29870844 0.20036088],0.0014976090267300607
-0.22195284,100,111.535666,0.8009531522231996,[0.   0.33 0.67 0.  ],0.002793242707848549
-0.14784637,100,111.535714,0.8625635993752377,[0.33946916 0.         0.33331344 0.3272174 ],0.0016487004704773428
-0.24887748,100,111.53576,0.779675504903311,[0.34 0.33 0.   0.33],0.00335
-0.2881445,100,111.535803,0.749653176479227,[0.2347884  0.21360521 0.11044138 0.44116503],0.001099999962747097
-0.24981448,100,111.53585,0.7789453475067637,[0.36859912 0.17799807 0.27408433 0.17931849],0.00365
-0.06941088,100,111.535891,0.9329432572954849,[0.24971774 0.16995099 0.33061352 0.24971774],0.00125
-0.13474813,100,114.520571,0.8739359880962226,[0.4332108  0.         0.42711997 0.13966925],0.002150000037252903
-0.22500917,100,114.520754,0.7985088856991266,[0.33829325 0.3278263  0.33388042 0.        ],0.0012151223056018352
-0.19745271,100,114.520818,0.82081897135528,[0.28 0.   0.36 0.36],0.0016572410054504871
-0.22926396,100,114.520866,0.7951186047975375,[0.         0.39891726 0.         0.60108274],0.002511497065424919
-0.16584806,100,114.520911,0.847174929805169,[0.49737632 0.249004   0.         0.25361967],0.00375
-0.20906189,100,114.520952,0.8113450000668382,[0.45461774 0.1095278  0.3261062  0.10974829],0.001350000004470348
-0.16662164,100,114.520995,0.8465198380338933,[0.15030223 0.23507528 0.30342653 0.31119594],0.0016032897725701334
-0.06934528,100,114.521038,0.9330044767886637,[0.19 0.18 0.27 0.36],0.0007936943352222442
-0.23128457,100,117.494447,0.7935136407774153,[0.11969914 0.4409896  0.43931127 0.        ],0.0021686870843172076
-0.17735712,100,117.494576,0.8374806289424018,[0.25647387 0.         0.         0.7435261 ],0.003749999981373549
-0.15918936,100,117.494637,0.8528348191895542,[0.33049646 0.         0.         0.66950357],0.0020019746668636803
-0.2596094,100,117.494685,0.7713527742223659,[0.4003406 0.3994891 0.2001703 0.       ],0.0030055182762444023
-0.2249596,100,117.494731,0.798548482328246,[0.19783859 0.20717058 0.59499085 0.        ],0.0025755752213299276
-0.16223408,100,117.494776,0.8502421979289829,[0.20170446 0.39710838 0.29965678 0.1015304 ],0.0014999999739229676
-0.14899991,100,117.494819,0.8615691892325702,[0.2602591  0.24972968 0.37078527 0.11922596],0.0006500000424683094
0.093389034,100,117.49486,1.0978887646315723,[0.         0.6707492  0.32925084 0.        ],0.0027992826052010062
-0.20183937,100,120.472077,0.817226164903037,[0.19666469 0.         0.         0.8033353 ],0.005
-0.15932135,100,120.472253,0.8527223238077979,[0.16839717 0.1690863  0.3300318  0.3324847 ],0.0011062603257596493
-0.17853005,100,120.47232,0.8364989011648223,[0.1603475  0.16976045 0.49872735 0.17116469],0.0019936689823865893
0.118074216,100,120.472373,1.1253276060100268,[0.16791245 0.         0.51053375 0.3215538 ],0.005
-0.14459026,100,120.47242,0.8653768108938574,[0.33620274 0.33725387 0.3265434  0.        ],0.003760301098227501
-0.44488207,100,120.472463,0.6408999025631641,[0.13829553 0.29146588 0.         0.5702386 ],0.0013449369728565214
-0.17686729,100,120.472511,0.8378909458201845,[0.45198438 0.43899804 0.         0.10901757],0.002207700365036726
-0.26119056,100,120.472553,0.7701341498801031,[0.         0.14013115 0.4277149  0.43215394],0.0016622118078172207
-0.16895415,100,123.437028,0.8445476476524851,[0. 0. 0. 1.],0.0042891338095068935
-0.037559845,100,123.43721,0.9631367667225209,[0.5085403  0.37088814 0.         0.12057161],0.002518079075962305
-0.25109538,100,123.437278,0.7779481533815975,[0.31 0.31 0.15 0.23],0.00345
-0.22514328,100,123.437329,0.7984017812493813,[0.2837847  0.21054351 0.29416528 0.21150653],0.0009023771345615387
-0.11892515,100,123.437376,0.8878742424439464,[0.12861651 0.3717853  0.         0.49959818],0.0017811556160449982
-0.29957286,100,123.43742,0.7411346977472438,[0.33876753 0.1090043  0.33031082 0.22191735],0.0014000000208616256
-0.103817046,100,123.43746,0.9013901961171008,[0.2266474  0.33264843 0.44070417 0.        ],0.000949652837216854
-0.28482747,100,123.437502,0.7521439876143091,[0.4459432  0.         0.11145698 0.4425998 ],0.002992616479098797
-0.122821845,100,143.361522,0.8844212218745202,[0.28225657 0.         0.57817245 0.139571  ],0.0035499999254941937
-0.19910479,100,143.361653,0.8194640112055648,[0.5150004  0.11607111 0.25113404 0.11779445],0.0021000000089406966
-0.2392279,100,143.361717,0.7872354666491704,[0.22957322 0.44165096 0.10893719 0.21983862],0.0018517048835754394
-0.13392437,100,143.361767,0.8746562056680897,[0.25026616 0.17048763 0.2507832  0.328463  ],0.0025
-0.14233327,100,143.361812,0.8673321328596951,[0.         0.74932975 0.25067025 0.        ],0.0037499999254941943
-0.116983734,100,143.361855,0.8895996458061731,[0.40255645 0.09936307 0.10099302 0.39708745],0.0011438023746013642
-0.1257145,100,143.361896,0.8818665866498825,[0.09 0.33 0.25 0.33],0.002397712673246861
-0.22410332,100,143.361938,0.7992326055622955,[0.29668352 0.31095415 0.31218654 0.0801758 ],0.0025011042356491093
-0.12945676,100,146.287282,0.8785725897862665,[0.38244691 0.         0.24906386 0.3684892 ],0.0016999999672174455
-0.06524126,100,146.287445,0.9368414202778864,[0.3310031  0.24946384 0.2500494  0.16948365],0.00125
-0.110169485,100,146.287513,0.8956823160904784,[0.12080909 0.44308987 0.32624933 0.10985169],0.0004941777765750882
-0.3732396,100,146.287559,0.6885001840475035,[0.         0.         0.40206867 0.5979313 ],0.0022999999672174455
-0.33153927,100,146.287602,0.7178180025622779,[0.26559043 0.26960272 0.2721293  0.19267759],0.0008003064386546612
-0.12311075,100,146.287642,0.8841657217749539,[0.2982466  0.29924822 0.4025052  0.        ],0.001550000004470348
-0.032015026,100,146.287682,0.9684920165484744,[0.5091574  0.11871919 0.2524964  0.11962698],0.00249933131383732
