#{"t_start": 1697839845.871554, "env_id": "None"}
r,l,t,rendimiento,porfolio,comision
-0.17090388,100,7.766757,0.8429026155313911,[0.09891457 0.273914   0.27642417 0.35074726],0.003259274557232857
-0.10035816,100,7.766797,0.9045134062779117,[0.2493918  0.17260545 0.25073072 0.327272  ],0.0013657963345758617
-0.21651901,100,8.713889,0.805317196743397,[0.8013485 0.1986515 0.        0.       ],0.0032902268096804623
-0.1018114,100,8.714005,0.9031998852889176,[0.18971343 0.35905913 0.2707674  0.18046008],0.00166158544421196
-0.2208366,100,8.71408,0.8018477128641002,[0.3982319  0.3041662  0.         0.29760194],0.002497513107955456
-0.11907184,100,8.714125,0.887744021470675,[0.00989502 0.44038922 0.2183148  0.33140096],0.0025068522453308107
-0.13810876,100,8.71417,0.8710039593438381,[0.13879108 0.37068486 0.36737597 0.12314809],0.0008944830909371377
-0.25524795,100,8.714214,0.7747243965335742,[0.         0.5042306  0.17098749 0.3247819 ],0.00330293744802475
-0.19413777,100,8.714255,0.8235444176769644,[0.2522563 0.387558  0.        0.3601857],0.002854231734573841
-0.15834193,100,8.714295,0.8535579186723907,[0.43330717 0.         0.1399571  0.42673573],0.0013591768607497214
-0.10565306,100,9.661721,0.8997367570828407,[0.14090419 0.5666713  0.29242447 0.        ],0.002163050918281078
-0.13693249,100,9.661835,0.8720290650241278,[0.2785751  0.18043844 0.27019897 0.27078748],0.0004516771107912064
-0.3115207,100,9.66192,0.73233246603657,[0.19838794 0.2994877  0.20148899 0.30063537],0.0006558757573366164
-0.29017967,100,9.661965,0.7481291110850607,[0.26267025 0.36787868 0.12108248 0.2483686 ],0.0020116914791055026
-0.27561605,100,9.662006,0.7591043785088044,[0.27870739 0.4313306  0.28996202 0.        ],0.0023800830975174905
-0.21328181,100,9.662052,0.8079284085094521,[0.         0.1717848  0.5003707  0.32784453],0.0014855511114001275
-0.56418866,100,9.662093,0.5688214441455061,[0.23922509 0.         0.7607749  0.        ],0.0020855459570884704
-0.18166277,100,9.662131,0.8338825207145935,[0.14156018 0.42939892 0.14103067 0.2880102 ],0.001600257797539234
-0.31008992,100,16.021699,0.733381008666152,[0.10058878 0.19908106 0.39865357 0.30167657],0.001499126821756363
-0.17678756,100,16.021823,0.8379577618119608,[0.         0.5016485  0.49835154 0.        ],1.2136101722717286e-05
-0.17916152,100,16.021898,0.8359708555763078,[0.2490919  0.24892996 0.25363877 0.24833937],0.0018038100004196167
-0.038484823,100,16.021946,0.9622463014491629,[0.22984512 0.44036493 0.10975639 0.22003356],0.001103193235397339
-0.19127262,100,16.022012,0.8259074132832582,[0.4950571 0.5049429 0.        0.       ],0.0024937281385064127
-0.050808944,100,16.022055,0.9504602134266291,[0.12913069 0.24815118 0.25519228 0.36752582],0.0015117888525128364
-0.38557836,100,16.022097,0.6800571828533089,[0.        0.3251225 0.        0.6748775],0.0035452838987112046
-0.07676827,100,16.022137,0.9261044290815342,[0.33889943 0.22014236 0.11128811 0.3296701 ],0.0020768178164958955
-0.19617672,100,16.981164,0.8218669705014773,[0.34210658 0.21895023 0.10899619 0.329947  ],0.0011214446902275087
-0.21688576,100,16.981282,0.8050219416122064,[0.50122476 0.25192967 0.2468456  0.        ],0.002387789413332939
-0.26094568,100,16.981365,0.7703228246908231,[0.30717644 0.31129786 0.23312098 0.14840469],0.001045533262193203
-0.25786233,100,16.981421,0.7727015221019014,[0.01011433 0.11982428 0.5003155  0.36974594],0.0009457883134484291
-0.106271066,100,16.981491,0.8991808821117596,[0. 0. 1. 0.],0.003339522145688534
-0.19146435,100,16.981533,0.8257490600000401,[0.510899   0.3693223  0.11977867 0.        ],0.0031523029372096064
-0.18946229,100,16.981574,0.8274038966142118,[0.14653753 0.5726448  0.14164549 0.13917214],0.0019080011129379271
-0.059054613,100,16.981613,0.9426552976284266,[0.44277894 0.55722106 0.         0.        ],0.0027141303941607474
-0.08985579,100,17.934275,0.914062991950013,[0.66515326 0.3348467  0.         0.        ],0.002506902776658535
-0.28729403,100,17.934393,0.7502910321876142,[0.20336477 0.7966352  0.         0.        ],0.003999999962747097
-0.263375,100,17.934471,0.7684536590114778,[0.37308744 0.25235453 0.37455803 0.        ],0.0018677255645394325
-0.035648517,100,17.934528,0.9649794034086638,[0.65804064 0.         0.17034978 0.17160961],0.0021529227495193483
-0.26871642,100,17.934595,0.7643599067407854,[0.19760925 0.30087015 0.40080646 0.10071416],0.0014982021376490594
-0.09027102,100,17.934639,0.913683539002869,[0.06865246 0.3108572  0.3124777  0.30801263],0.0008876386418938636
-0.25159156,100,17.93468,0.7775623310991376,[0.3730608 0.26513   0.        0.3618092],0.0015939126700162886
-0.17218322,100,17.934721,0.8418249191511715,[0.         0.42396072 0.5760393  0.        ],0.002245507538318634
-0.23006044,100,18.88692,0.7944855755480533,[0.60122144 0.         0.19969669 0.1990819 ],0.0014905219674110415
-0.18604325,100,18.887037,0.8302376880022492,[0.33362433 0.22578432 0.         0.44059134],0.0015864334933459756
-0.21728815,100,18.887105,0.804698024806093,[0.2813882  0.26788524 0.18120073 0.26952586],0.0005961505278944969
-0.15952194,100,18.887151,0.8525512465952614,[0.         0.59356046 0.20365912 0.20278043],0.001996624629944563
-0.15222849,100,18.887193,0.8587920565807168,[0.         0.67158127 0.         0.32841873],0.0014450259134173393
-0.25675628,100,18.88726,0.7735566761458734,[0.33030063 0.16831088 0.33143657 0.16995192],0.0025
-0.14897986,100,18.8873,0.8615864711533577,[0.4338354  0.2864671  0.13953233 0.14016517],0.0021933512821793555
-0.28626487,100,18.887348,0.7510636899466457,[0.00994549 0.33150652 0.32948133 0.32906666],0.0017978656187653548
-0.2103768,100,19.838146,0.8102788821713982,[0.28342226 0.         0.42573184 0.2908459 ],0.0007451348893344402
-0.3007401,100,19.838264,0.7402701567041894,[0.12766737 0.29236665 0.29015666 0.28980932],0.001044840020686388
-0.06441004,100,19.838344,0.9376204579420154,[0.19940487 0.39988086 0.10032088 0.3003934 ],0.0032671429291367534
-0.14722666,100,19.838397,0.8630983516863281,[0.2808986  0.09023922 0.26781857 0.3610436 ],0.0010999871015548706
-0.20155792,100,19.838463,0.8174562104734987,[0.20179898 0.         0.39820674 0.3999943 ],0.002466114014387131
-0.21828112,100,19.838507,0.8038993812356108,[0.20239967 0.29861447 0.19500999 0.30397585],0.0025
-0.14850867,100,19.838548,0.8619925483464742,[0.2510756  0.500375   0.24854943 0.        ],0.0012499999999999998
-0.056550443,100,19.838589,0.945018814183572,[0.2590407  0.36812076 0.         0.37283853],0.0007984092354774475
-0.18696153,100,20.786218,0.8294756399157264,[0.13995476 0.         0.28907087 0.57097435],0.0014752160787582396
-0.25278628,100,20.786337,0.7766338296371244,[0. 0. 0. 1.],0.002786985579878092
-0.07654267,100,20.786417,0.926313377787928,[0.29002467 0.1407755  0.         0.5691998 ],0.0016524845361709593
-0.27704388,100,20.786465,0.7580212333716774,[0.33976525 0.21796985 0.22309089 0.21917401],0.002243656435608864
0.0395615,100,20.786509,1.0403544397591542,[0.11845168 0.10904878 0.4459754  0.32652414],0.0005641548454761504
-0.21663454,100,20.786577,0.8052241984438179,[0.06989913 0.31126454 0.30658102 0.31225532],0.000952571227401495
-0.021958904,100,20.786617,0.9782804572571582,[0.29911587 0.07983264 0.31042397 0.31062752],0.0013478380657732487
-0.09043136,100,20.786657,0.9135370488459391,[0.2982633  0.29461253 0.         0.40712416],0.0035000000745058057
-0.22662702,100,21.737441,0.7972180683678695,[0.323033   0.67696697 0.         0.        ],0.0028908191621303558
-0.15091573,100,21.737565,0.859920173928968,[0.13974899 0.5712797  0.         0.28897128],0.001436298269033432
-0.18315509,100,21.737637,0.8326389685881942,[0.16977909 0.49914217 0.33107874 0.        ],0.002091889372467995
-0.12440562,100,21.737689,0.8830215758110792,[0.09509343 0.30043748 0.293569   0.31090012],0.0016929281055927275
-0.20692804,100,21.737733,0.8130781818702151,[0.21152414 0.28797737 0.21049824 0.29000026],0.002543242420256138
-0.20456558,100,21.737774,0.815001298384976,[0.09965491 0.26906827 0.36077923 0.2704976 ],0.0013463206291198732
-0.0060408413,100,21.737836,0.9939773761721392,[0.38821816 0.12158705 0.12303171 0.36716306],0.001894196990132332
-0.0126517285,100,21.737876,0.9874279646555574,[0.22582    0.31453827 0.22655505 0.23308666],0.0017112023055553436
-0.14733402,100,22.698256,0.8630056886500509,[0.         0.39997715 0.30284208 0.29718077],0.002132639646530151
-0.24021758,100,22.698375,0.7864567156503329,[0.3028145  0.19815008 0.1978545  0.30118087],0.0027613376230001454
-0.29627123,100,22.69846,0.7435856653765296,[0.09974182 0.19960727 0.2983566  0.40229434],0.0035000000745058057
-0.11565407,100,22.69852,0.8907833472848286,[0.28010568 0.43194675 0.28794757 0.        ],0.001263505998253822
-0.142973,100,22.69859,0.8667774893057761,[0.13131161 0.25042042 0.49781483 0.12045313],0.0016107700765132904
-0.26186872,100,22.698632,0.7696120798719687,[0.         0.         0.39653286 0.6034671 ],0.0024740737676620483
-0.17032434,100,22.698673,0.8433911978141262,[0.6018238  0.         0.39817622 0.        ],0.0024013092666864393
0.14547603,100,22.698713,1.1565900172452976,[0.28108072 0.28724185 0.14077248 0.29090494],0.00039317233040928837
-0.24332348,100,23.648088,0.7840178466256815,[0.00992501 0.4394029  0.43999565 0.11067645],0.003314311937987804
-0.10434475,100,23.648209,0.9009146461577813,[0.19977002 0.         0.20056754 0.5996624 ],0.0033009920418262486
-0.26782772,100,23.648287,0.765039578172331,[0.7506233 0.        0.2493767 0.       ],0.0032989485561847687
-0.22951484,100,23.648365,0.7949191602833396,[0.20082985 0.39624456 0.30293208 0.0999935 ],0.000864110436290503
-0.3210228,100,23.648408,0.7254067216321749,[0.3009133  0.20132895 0.09853837 0.39921936],0.000941066898405552
-0.19755867,100,23.648449,0.8207319912454735,[0.40222177 0.29687387 0.20138    0.09952437],0.0007267639636993412
-0.07889325,100,23.64849,0.924138608433176,[0.4011243  0.39634585 0.         0.20252986],0.002
-0.05829203,100,23.64853,0.943374448788776,[0.         0.         0.56150025 0.43849978],0.005000000074505806
-0.30040148,100,24.598182,0.7405208946958733,[0.66194063 0.16857708 0.16948229 0.        ],0.0021486983537673953
-0.15839854,100,24.5983,0.8535095534810596,[0.28956315 0.2091333  0.29080406 0.21049951],0.0014499999627470973
-0.30108646,100,24.598386,0.7400138229240433,[0.34240496 0.21949583 0.32913876 0.10896047],0.0015521783262491223
-0.1883497,100,24.598441,0.8283249745049424,[0.39825967 0.10048433 0.40048596 0.10077005],0.0014559060595929624
-0.17294304,100,24.598505,0.8411855662380079,[0.22780588 0.31160256 0.31069672 0.14989482],0.0006433742746710777
-0.39911988,100,24.598548,0.6709102888607141,[0.16103166 0.669107   0.         0.16986133],0.0016500000000000002
-0.26931515,100,24.598588,0.7639024764308344,[0.01005383 0.38474584 0.24742834 0.357772  ],0.0019
-0.122339524,100,24.598626,0.8848478628579419,[0.20003833 0.40047753 0.10006121 0.29942295],0.0014999999254941942
-0.16478273,100,31.008829,0.8480779281010166,[0.11956163 0.22345392 0.21898334 0.4380011 ],0.0024379280388355257
-0.13991275,100,31.008952,0.8694341038292851,[0.2984565  0.20076512 0.09944485 0.40133354],0.0019031542749144137
-0.16409619,100,31.009035,0.8486602772983807,[0.14900686 0.22782421 0.3125042  0.3106647 ],0.00043610921353101726
-0.16337101,100,31.009086,0.8492760368812723,[0.51625794 0.         0.12036375 0.36337835],0.0011146527901291848
-0.26304275,100,31.009151,0.7687090374761087,[0.01014242 0.2207129  0.32910517 0.44003952],0.0020327135384082796
-0.09587617,100,31.009194,0.9085764998548925,[0.11874949 0.3322996  0.44053724 0.10841366],0.0029908297792077066
-0.30414987,100,31.009233,0.7377503162983784,[0.251266   0.24793203 0.         0.500802  ],0.00125
-0.20631169,100,31.009276,0.8135794634363122,[0.33680493 0.         0.6631951  0.        ],0.003566264994442463
-0.16215844,100,31.970653,0.8503064466172073,[0.19764295 0.         0.20028071 0.60207635],0.003000000074505806
-0.2749767,100,31.970772,0.7595898422019534,[0.         0.2501024  0.25610176 0.49379584],0.0011605660244822502
-0.3284018,100,31.970855,0.7200736770517564,[0.20655866 0.40382648 0.         0.38961485],0.0033707446604967117
-0.12444198,100,31.970912,0.8829895272928199,[0.36846608 0.27172744 0.         0.35980648],0.005
-0.14774536,100,31.970958,0.8626507428806731,[0.24645968 0.25415543 0.3284893  0.1708956 ],0.0014009764321148397
-0.21434459,100,31.971022,0.8070701870481046,[0.26385555 0.1232161  0.12183519 0.49109316],0.001037337952852249
-0.16829039,100,31.971062,0.8451083998043255,[0.341951   0.24826816 0.33002383 0.07975698],0.0010497588939964774
-0.20419794,100,31.971103,0.8153009623294972,[0.45174506 0.11019906 0.43805587 0.        ],0.0024697552219033244
-0.02536632,100,32.921461,0.9749527041275922,[0.        0.        0.3245824 0.6754176],0.0022752836719155314
-0.23761652,100,32.921591,0.7885049746865562,[0.16944976 0.         0.502337   0.32821324],0.00110230028629303
-0.06436708,100,32.921659,0.9376607693952173,[0.33464676 0.22174391 0.4436093  0.        ],0.0008475060008466245
-0.06984909,100,32.921718,0.9325345339303318,[0.         0.49875695 0.50124305 0.        ],0.003142631594091654
-0.04458627,100,32.92178,0.9563930825546257,[0.3012848  0.19892842 0.20082152 0.29896528],0.004
0.09249271,100,32.921823,1.0969051362865414,[0. 1. 0. 0.],0.0031411916948854922
-0.2123803,100,32.921865,0.8086570859267114,[0.32749876 0.24982978 0.25208074 0.17059071],0.0011440030574798585
-0.1717949,100,32.921905,0.8421518727199918,[0.43205303 0.28769004 0.14011216 0.14014477],0.0004955060049891472
-0.07318707,100,33.869119,0.9294269527500104,[0.75116605 0.         0.24883395 0.        ],0.0033043207228183745
-0.15413536,100,33.869245,0.8571559463839522,[0.         0.2982401  0.40072975 0.30103016],0.0010070202499628067
-0.2327799,100,33.869318,0.7923279076853841,[0.19851765 0.19988278 0.3992596  0.20233996],0.0020064529329538346
-0.14458616,100,33.869365,0.8653803614605452,[0.14682624 0.13804102 0.57732654 0.13780624],0.0035499999254941937
-0.21062036,100,33.86943,0.8100815496114916,[0.         0.         0.49847066 0.50152934],0.0010020513832569122
-0.19360241,100,33.869472,0.8239854911480597,[0.3340326  0.44767594 0.10871062 0.10958082],0.0011889579460024836
-0.332359,100,33.869513,0.7172298176024992,[0.2813844  0.08953448 0.2744387  0.3546424 ],0.0018
-0.17273043,100,33.869554,0.8413643667283928,[0.28862217 0.21271712 0.20949708 0.28916362],0.0021000000000000003
-0.6250108,100,34.818352,0.535255695125781,[0.29195753 0.20857331 0.29014733 0.20932183],0.00114209685921669
-0.07677898,100,34.818472,0.9260945112974951,[0.34095585 0.32988346 0.3291607  0.        ],0.001670232629776001
-0.21036698,100,34.818551,0.8102868423871185,[0.19021189 0.0913071  0.35940954 0.35907146],0.0027993076175451283
-0.22912826,100,34.818607,0.7952265153259714,[0.08879497 0.32773226 0.33338875 0.25008404],0.0021056481629610066
-0.2427275,100,34.818679,0.7844852760320821,[0.         0.         0.750446   0.24955398],0.0027493524178862573
-0.2251068,100,34.818718,0.7984309247530451,[0.         0.4027989  0.20134738 0.39585373],0.0020082728937268262
-0.13308838,100,34.818758,0.8753877168244161,[0.3339849 0.        0.6660151 0.       ],0.003293673451989889
-0.16454569,100,34.818798,0.8482789875054423,[0.24914367 0.5010483  0.249808   0.        ],0.0015545587241649627
-0.028687786,100,35.766217,0.9717197762479995,[0.30479723 0.20446847 0.38877508 0.10195921],0.001999999925494194
-0.18452637,100,35.766322,0.8314979919350912,[0.3692898  0.35959944 0.09047091 0.18063985],0.0018
-0.2524308,100,35.766389,0.7769100175216681,[0.33473605 0.66526395 0.         0.        ],0.0014670376107096673
-0.10572396,100,35.766434,0.8996729778222635,[0.01002153 0.37348762 0.1214814  0.49500945],0.0012266091205179691
-0.358854,100,35.766476,0.6984763036624855,[0.5967395  0.19863337 0.20462716 0.        ],0.0020029464699327947
-0.39967847,100,35.766541,0.670535638095736,[0.290904   0.20336835 0.40619388 0.09953377],0.001144824128597975
-0.15834643,100,35.766582,0.853554050201391,[0.57876897 0.42123106 0.         0.        ],0.00310289828106761
-0.045349516,100,35.766621,0.9556634151637776,[0.60010415 0.         0.19877721 0.20111863],0.0022894647121429446
-0.030168552,100,36.713976,0.9702819705423176,[0.45226258 0.22052202 0.         0.3272154 ],0.0018485807910561564
-0.043918543,100,36.714092,0.9570319470654419,[0.18433881 0.279122   0.17924352 0.3572957 ],0.002699999925494194
-0.3410758,100,36.714173,0.7110050216899312,[0.28583333 0.         0.42931637 0.28485033],0.0011153300166130066
-0.22839488,100,36.714228,0.7958099496084151,[0.11787094 0.4407976  0.44133148 0.        ],0.0009037484467029572
-0.059107922,100,36.714291,0.9426050454069665,[0.12899484 0.28964543 0.2900295  0.29133025],0.0012433391526341438
-0.16201866,100,36.714333,0.8504253580320875,[0.2 0.3 0.3 0.2],0.004
-0.15121414,100,36.714372,0.8596635991684385,[0.50455797 0.32876486 0.         0.1666772 ],0.0016404856741428376
0.026267655,100,36.714414,1.0266156887454778,[0.49735734 0.         0.25322    0.24942268],0.00184964619576931
-0.07921453,100,37.672565,0.9238417210282845,[0.4995448  0.16957909 0.         0.3308761 ],0.0025
-0.110612705,100,37.672684,0.8952854018098276,[0.11878029 0.32642987 0.44468036 0.1101095 ],0.0028000000000000004
-0.3689068,100,37.672755,0.6914898428577463,[0.19929154 0.10045362 0.30087182 0.399383  ],0.001999999962747097
-0.039431855,100,37.672807,0.9613354694282623,[0.34346464 0.2490099  0.32986    0.07766543],0.0033499999999999997
0.015094389,100,37.672851,1.0152088906865708,[0.1305396  0.25041404 0.25005835 0.368988  ],0.0017472432129085065
-0.32460108,100,37.672902,0.7228157251280718,[0.         0.         0.3964739  0.60352606],0.002509638201445341
-0.26722074,100,37.672943,0.7655041333657726,[0.42851773 0.28995132 0.14054108 0.14098987],0.0022945778876543046
-0.13022123,100,37.672982,0.8779011944144214,[1. 0. 0. 0.],0.002522468864917755
-0.13512278,100,38.623471,0.8736086474487437,[0.2295638  0.33185372 0.43858248 0.        ],0.00385
-0.1712891,100,38.62359,0.8425779821573454,[0.1399879  0.13922153 0.28956997 0.4312206 ],0.0007494333938695492
-0.2502977,100,38.623665,0.7785689516628308,[0.6702032 0.3297968 0.        0.       ],0.0027548030674457553
-0.095111996,100,38.623711,0.909271080796437,[0.27711946 0.43486372 0.28801686 0.        ],0.0021499999254941944
-0.14229277,100,38.623758,0.8673672907072063,[0.1693741  0.330878   0.3286658  0.17108212],0.0007367897495627403
-0.091823325,100,38.623807,0.9122663111989613,[0.10258812 0.09832566 0.3972395  0.4018467 ],0.002499999925494194
-0.31344572,100,38.62385,0.7309240793666402,[0.         0.57424307 0.13924545 0.28651145],0.0028499999999999997
-0.031165358,100,38.623891,0.9693152715701477,[0.29670498 0.20214422 0.10023656 0.40091422],0.0016444588191807273
-0.15678659,100,39.570032,0.8548864414051217,[0.3711604  0.17992197 0.2695552  0.17936246],0.0013560152187943458
0.025077188,100,39.570151,1.0253942531364872,[0.10067711 0.30343622 0.39230606 0.2035806 ],0.0005070853866636754
-0.36555916,100,39.570227,0.6938086273129808,[0.49678826 0.33081326 0.17239846 0.        ],0.0024726106226444244
-0.14962962,100,39.570272,0.8610267872120746,[0.25965926 0.37233457 0.         0.3680062 ],0.001850000074505806
-0.09313347,100,39.570315,0.911071889914279,[0.         0.14106841 0.4329814  0.42595017],0.0036102680891752243
-0.2821948,100,39.570376,0.7541266872430357,[0.28136992 0.         0.35514128 0.36348876],0.0016329005919396879
-0.13093053,100,39.570418,0.8772787162264188,[0.38234702 0.49770385 0.         0.11994912],0.0015462588891386987
-0.2600527,100,39.570457,0.7710109644607039,[0.00989318 0.438326   0.33170646 0.22007437],0.0020031986966729167
-0.25672078,100,45.95529,0.7735841238916469,[0.33431277 0.         0.17032287 0.49536437],0.0021736855149269104
-0.22928397,100,45.955399,0.7951027290185403,[0.250152   0.25216252 0.4976855  0.        ],0.000998314693570137
-0.199936,100,45.955467,0.8187831204381932,[0.24967544 0.5009263  0.24939822 0.        ],0.0009903534315526485
-0.2501065,100,45.955512,0.7787178392953878,[0.01004471 0.43529236 0.22234927 0.33231366],0.0032999999254941935
-0.15373375,100,45.955558,0.857500291337653,[0.3017391  0.10120524 0.19772564 0.39933002],0.0011922963187098502
-0.2674717,100,45.95562,0.7653119863136615,[0.09968539 0.30151954 0.1976318  0.40116325],0.0019007177278399464
-0.15156579,100,45.955662,0.8593613454694748,[0.         0.3294201  0.5014464  0.16913351],0.000868579289317131
-0.07309144,100,45.955703,0.9295158214766527,[0.12946534 0.50115573 0.2495075  0.11987143],0.0025
-0.19833498,100,46.915913,0.8200950937033583,[0.0100273  0.12042528 0.5026023  0.36694512],0.0043499999627470975
-0.2720137,100,46.916062,0.7618439180434033,[0.29802445 0.3027397  0.10105122 0.29818463],0.0006922058314085005
