#{"t_start": 1697833526.015691, "env_id": "None"}
r,l,t,rendimiento,porfolio,comision
-0.21929581,100,2.990935,0.8030841504443165,[0.30601025 0.3066765  0.23367088 0.15364236],0.0011521286211907864
-0.12594558,100,2.990977,0.8816628135116309,[0.17021975 0.3314309  0.32925522 0.16909412],0.0005896673902869225
-0.050483912,100,2.991016,0.9507692206977459,[0.         0.14102805 0.28419247 0.57477945],0.0018927836745977404
-0.17782031,100,2.991055,0.837092821450268,[0.50335974 0.49664026 0.         0.        ],0.002500000111758709
-0.22718492,100,2.991096,0.7967734598604477,[0.67992544 0.32007453 0.         0.        ],0.0016881864428520204
-0.17741252,100,3.933202,0.8374342495297524,[0.21106216 0.29448783 0.28363386 0.21081617],0.00145
-0.039953087,100,3.933322,0.9608345081103393,[0.20024814 0.30077502 0.29988563 0.19909121],0.001502528116106987
-0.09248802,100,3.933392,0.9116601499006316,[0.2909535  0.14060894 0.13817352 0.43026406],0.001095659664273262
-0.13172448,100,3.933444,0.8765824782594229,[0.3889853  0.37045035 0.12025869 0.12030564],0.0013027937814593315
-0.158873,100,3.933486,0.8531046932354003,[0.13121535 0.         0.49309373 0.37569094],0.003352941697835922
-0.30204207,100,3.933528,0.739307017016967,[0.60377777 0.19975169 0.         0.19647051],0.0014394599348306655
-0.09312902,100,3.933571,0.9110759790563855,[0.23049515 0.10853303 0.21950424 0.44146758],0.0027500000000000003
0.007840861,100,3.933611,1.0078717012639309,[0.33551815 0.10977195 0.2198249  0.334885  ],0.0011989013969898224
-0.07667793,100,4.87482,0.9261881037449159,[0.39452887 0.11884343 0.11844329 0.36818442],0.0007663462735712529
-0.16004519,100,4.874936,0.8521052468397586,[0.13040666 0.         0.5065575  0.36303583],0.0020128896832466124
-0.0013498873,100,4.875015,0.9986510148881624,[0.3998441  0.3998441  0.         0.20031181],0.004039333499968052
-0.15207931,100,4.87507,0.8589201440548265,[0.0102336  0.32568106 0.33429635 0.32978898],0.002799127240478993
-0.28787863,100,4.87512,0.7498526061354825,[0.2802499  0.26890048 0.18060866 0.27024096],0.0013500000745058061
0.13496882,100,4.875167,1.1445010909321884,[0.28798467 0.         0.57289994 0.1391154 ],0.0019890852257609362
-0.094040066,100,4.875207,0.9102463123546589,[0.12012603 0.218515   0.21936214 0.44199684],0.001700000074505806
-0.20678972,100,4.875246,0.8131906293622574,[-0.01019687  0.42943767  0.28771716  0.29304206],0.0016113311111927032
0.08228969,100,5.817581,1.0857702574545283,[0.34277362 0.33022454 0.10927987 0.21772198],0.0012474761813879016
-0.093079165,100,5.8177,0.9111213664798029,[0.7495101 0.        0.2504899 0.       ],0.00375
-0.11671076,100,5.817778,0.8898425141249575,[0.         0.50050753 0.         0.49949244],0.0032908940687775613
-0.1268855,100,5.81783,0.8808344860987302,[0.32768965 0.         0.16588843 0.5064219 ],0.0011492972537875176
-0.30035663,100,5.817872,0.7405540804639984,[0.25905576 0.50028735 0.12009177 0.12056509],0.0005999999813735485
-0.25325903,100,5.817913,0.7762667865918711,[0.49903703 0.         0.         0.500963  ],0.001098977029323578
-0.008465776,100,5.817953,0.991569952569731,[0.09969846 0.3018955  0.29909536 0.29931065],0.003
-0.13430125,100,5.817992,0.8743266590673535,[0.00971266 0.25381696 0.36884803 0.36762238],0.002506159794330597
-0.033192024,100,6.767882,0.9673527821002537,[0.         0.         0.6676554  0.33234456],0.0015430959178134801
-0.38662943,100,6.767998,0.6793427868979395,[0. 0. 1. 0.],0.002488814890384674
-0.18205899,100,6.768073,0.8335521761465019,[0.         0.         0.79803157 0.20196842],0.0027041756734251976
-0.30255514,100,6.768117,0.7389277247821475,[0.335147   0.3285073  0.1683791  0.16796657],0.001004353481531143
-0.1381298,100,6.76816,0.8709856369898133,[0.4533185  0.21913977 0.         0.32754174],0.0008404952138662338
-0.22651948,100,6.7682,0.7973037591318907,[0.2502995  0.         0.25048772 0.49921277],0.003356119911186397
-0.1572326,100,6.768239,0.8545052917602721,[0.3011886  0.39845565 0.10015863 0.20019713],0.0010443421080708502
-0.12821937,100,6.768279,0.87966040648524,[0.40072834 0.2020163  0.19645877 0.2007966 ],0.0011016289815306663
-0.25241807,100,7.709382,0.7769198330569791,[0.37554896 0.3735229  0.         0.25092813],0.0015312747284770012
-0.14250562,100,7.7095,0.8671826835574206,[0.19981487 0.29900566 0.3012907  0.19988878],0.0010860709846019746
-0.3474131,100,7.709583,0.7065134107008358,[0.16363849 0.66611487 0.17024666 0.        ],0.000831529377400875
-0.22633702,100,7.709639,0.7974492857992364,[0.         0.6086336  0.19057633 0.20079006],0.003
-0.22055948,100,7.709681,0.8020699265329656,[0.6017405  0.39825952 0.         0.        ],0.003050604329444468
0.02116073,100,7.709722,1.0213862124268953,[0.         0.66924256 0.         0.3307574 ],0.0006413100376725196
-0.19820656,100,7.709761,0.820200442521227,[0.         0.25194427 0.24695468 0.5011011 ],0.0005521048232913018
-0.117476165,100,7.709801,0.8891617142579091,[0.30141333 0.10000361 0.1980623  0.40052077],0.0010427278876304629
-0.24971284,100,8.651844,0.7790244753644786,[0.5691755  0.         0.2909     0.13992451],0.001602524070441723
-0.05180976,100,8.651962,0.9495094976524561,[0.19990148 0.         0.20118913 0.5989094 ],0.002082552452106029
-0.1937865,100,8.652028,0.823833827995608,[0.         0.7499726  0.         0.25002742],0.0029454648308455946
0.042410355,100,8.65207,1.043322510429251,[0.4462954  0.10806006 0.         0.44564453],0.001942063194513321
-0.13602346,100,8.652113,0.8728221691463841,[0.286707   0.13856839 0.57472456 0.        ],0.0005935725569725035
-0.16213015,100,8.652154,0.8503305232990483,[0.38271385 0.         0.4959028  0.12138333],0.0010664506256580354
-0.12661518,100,8.652194,0.8810726686046183,[0.28047895 0.26941302 0.18013316 0.26997486],0.0011463140010833741
0.045611423,100,8.652233,1.0466676039686427,[0.13047612 0.3660363  0.         0.5034876 ],0.0015988918527960777
-0.18118997,100,9.595125,0.834276843189794,[0.         0.32897168 0.50165427 0.16937405],0.003352673873305321
-0.171765,100,9.595243,0.8421770499885375,[0.22504312 0.23344335 0.23115887 0.31035465],0.0011898429177701474
-0.34434402,100,9.595315,0.7086850981588321,[0.3377395  0.         0.33887342 0.3233871 ],0.002317249681055546
-0.23871303,100,9.595361,0.7876409053587983,[0.22389123 0.32594988 0.2226678  0.22749111],0.0022435174077749254
-0.12075081,100,9.595402,0.8862547914828667,[0. 0. 1. 0.],0.004002466462552547
-0.2709893,100,9.595442,0.7626247220662815,[0.         0.2506936  0.49936423 0.2499422 ],0.002237186748534441
-0.14927346,100,9.595483,0.8613335671439575,[0.42695284 0.43305916 0.139988   0.        ],0.000700000074505806
-0.14939652,100,9.595523,0.8612275468813322,[0.         0.         0.24920356 0.75079644],0.00330135852098465
-0.27086344,100,15.976707,0.7627206499078739,[0.         0.5006574  0.49934262 0.        ],0.003005291633307934
-0.07871478,100,15.976827,0.9243035034459585,[0.44556    0.21991773 0.21507624 0.11944602],0.0016868013799190523
-0.14186414,100,15.976897,0.8677391289024143,[0.18943286 0.18018547 0.2703695  0.36001217],0.0020994412931613624
-0.2852379,100,15.976941,0.7518353415782635,[0.         0.25000316 0.50248986 0.24750695],0.002904471792280674
-0.26338878,100,15.976983,0.7684430300946131,[0.12063958 0.43996683 0.22168024 0.21771336],0.002210634554922581
-0.096316405,100,15.977023,0.9081766332439388,[0.00986207 0.36989316 0.36645496 0.2537898 ],0.0020859507367014885
-0.24440758,100,15.977065,0.7831683760792767,[0.         0.43295306 0.56704694 0.        ],1.575675010681163e-05
-0.3067069,100,15.977105,0.7358662930114477,[0.31452852 0.23263246 0.11099163 0.3418474 ],0.0028000000745058064
-0.19660115,100,16.920347,0.8215181950634692,[0.451414   0.21955727 0.21912095 0.10990779],0.0004998001515865326
-0.22369444,100,16.920464,0.7995594796236646,[0.17529209 0.3268289  0.         0.49787903],0.0010520937196910381
-0.069595106,100,16.920543,0.9327713887742707,[0.12983248 0.         0.49870282 0.3714647 ],0.001849999925494194
-0.17630126,100,16.920588,0.8383653572574481,[0.19996667 0.20256814 0.1996422  0.39782298],0.001999999925494194
-0.47815394,100,16.92063,0.6199267097910295,[0.44384724 0.11168703 0.33386612 0.11059961],0.002087047460675239
-0.17167357,100,16.920671,0.8422540253242534,[0.11840326 0.         0.44296634 0.4386304 ],5.370539426803565e-06
-0.05843513,100,16.92071,0.9432394498262024,[0.29788962 0.3028315  0.09979352 0.2994854 ],0.0018599860668182372
-0.14457425,100,16.92075,0.8653906068505144,[0.11931648 0.44057682 0.10990633 0.33020037],0.0022042438037693504
-0.11844996,100,17.867347,0.8882962569278102,[0.36956155 0.26928908 0.         0.36114937],0.0022462127125822007
-0.15063772,100,17.867468,0.8601592263494624,[0.01001241 0.32948294 0.33094025 0.32956442],0.0011395910561084748
-0.15968448,100,17.867545,0.8524126926536506,[0.5030541  0.25022337 0.24672258 0.        ],0.0014853980951011181
-0.29343536,100,17.867588,0.7456973815173573,[0.         0.57278156 0.13867329 0.28854516],0.0010525797385722397
-0.028878912,100,17.867629,0.9715340951728398,[0.15867391 0.16974397 0.         0.6715821 ],0.0013382125183939936
-0.18033955,100,17.867669,0.8349866339736576,[0.         0.19556901 0.80443096 0.        ],0.0009895537793636324
-0.14219974,100,17.867708,0.8674480025866196,[0.34365836 0.         0.3263461  0.32999554],0.002199566988646984
-0.15592492,100,17.867748,0.8556234215178556,[0.14163713 0.42784122 0.         0.43052164],0.0021500000000000004
-0.21805282,100,18.815449,0.8040829567098082,[0.         0.         0.572956   0.42704397],0.0033100071176886555
-0.21108988,100,18.815568,0.8097012683033713,[0.45940414 0.21524683 0.10953467 0.21581434],0.0009468104407191277
-0.13154061,100,18.815648,0.876743708570202,[0.         0.20222332 0.396507   0.4012697 ],0.00191843780875206
-0.18065341,100,18.815702,0.8347246053705569,[0.40350598 0.         0.19657435 0.39991966],0.0005113450586795808
-0.12921397,100,18.815749,0.8787859095658513,[0.13074277 0.37047762 0.49877962 0.        ],0.002032402729988098
-0.20085225,100,18.81579,0.8180332656554865,[0.         0.49803495 0.         0.50196505],0.005
-0.15197574,100,18.815843,0.859009131914505,[0. 0. 0. 1.],0.003559018112719059
0.14876989,100,18.8159,1.160405993343273,[0.         0.19893064 0.6021084  0.19896096],0.002549953103065491
-0.307214,100,19.761969,0.7354931894073904,[0.         0.30361894 0.3971716  0.29920948],0.001653555691242218
-0.2500087,100,19.762084,0.7787939787187946,[0.        0.4034925 0.5965075 0.       ],0.0014394449070096015
-0.32450318,100,19.762162,0.7228864634811074,[0.         0.1376638  0.57681763 0.28551856],0.0028499999999999997
-0.17494664,100,19.762206,0.8395018343505629,[1. 0. 0. 0.],0.0028827838599681855
-0.08438218,100,19.762248,0.9190799321639516,[0.2523377  0.49937826 0.         0.24828406],0.0018975879997015
-0.13858615,100,19.76229,0.8705882524206632,[0.         0.         0.5680074  0.43199256],0.004142936803400516
-0.21572329,100,19.762331,0.8059582905693312,[0.38411468 0.11766191 0.24998541 0.24823801],0.0007947178184986115
-0.17399447,100,19.762371,0.8403015272818672,[0.44663304 0.44364545 0.         0.10972151],0.002795785327255726
-0.27750647,100,20.709477,0.757670686468518,[0.336906   0.33227468 0.08053402 0.2502853 ],0.0012450314223766328
0.03643739,100,20.709602,1.037109323216237,[0.66893804 0.         0.         0.33106193],0.002000322137027979
-0.37931788,100,20.709682,0.6843280076653013,[0.19727783 0.         0.2015456  0.60117656],0.002540519274771214
-0.2983118,100,20.709728,0.7420699196014845,[0.5012749  0.         0.         0.49872512],0.000552749652415514
-0.11224223,100,20.709773,0.8938277185715138,[0.        0.        0.4952133 0.5047867],0.002509390637278557
-0.088703975,100,20.709815,0.9151164147484796,[0. 0. 0. 1.],0.0033551960438489917
-0.14955091,100,20.709856,0.8610945559683405,[0.24867189 0.24967097 0.2552793  0.24637786],0.0006025538966059685
-0.26728597,100,20.709897,0.7654541597137947,[0.         0.20169835 0.40156704 0.3967346 ],0.001503093518316746
-0.114863046,100,21.665394,0.8914881991733168,[0.38013905 0.3706879  0.         0.24917305],0.0012534833326935768
-0.42262504,100,21.665509,0.6553243067259923,[0. 0. 1. 0.],0.005
-0.2588706,100,21.665587,0.7719229324520762,[0.38096693 0.         0.11862807 0.500405  ],0.0015483377739787102
-0.11213039,100,21.665636,0.8939276826878626,[0.49968272 0.3301795  0.17013776 0.        ],0.0018489208906888963
-0.17860352,100,21.665677,0.836437489444031,[0.25197846 0.4992601  0.24876146 0.        ],0.00225375147536397
-0.11612653,100,21.665717,0.8903625622211517,[0.3694724  0.1778559  0.36460778 0.08806391],0.0017578762762248518
-0.13844763,100,21.665759,0.8707088198609327,[0.09812147 0.2695681  0.36327168 0.26903877],0.0011480771243572235
-0.21182917,100,21.665799,0.809102891456079,[0.        0.4285726 0.5714274 0.       ],0.001395859642326832
-0.24706857,100,22.612356,0.7810871662260352,[0.23086542 0.         0.4390208  0.33011377],0.0017037685126066204
-0.19908746,100,22.612473,0.8194782088422199,[0.00993    0.10736601 0.44699144 0.43571255],0.0019010837614536287
-0.05422181,100,22.612551,0.9472219824912461,[0.12765808 0.50023735 0.3721046  0.        ],0.0026890533179044726
-0.1893294,100,22.612596,0.8275138798929907,[0.12906158 0.         0.500702   0.37023637],0.0017887048423290252
-0.13226445,100,22.612637,0.8761092795662699,[0.32904088 0.16990732 0.16959156 0.33146027],0.001399024221301079
-0.27134275,100,22.612678,0.7623552689466884,[0.60084826 0.39915174 0.         0.        ],0.004335490146186203
-0.22627325,100,22.612718,0.7975001723877225,[0.37982777 0.12039885 0.49977338 0.        ],0.0031
-0.27577966,100,22.612756,0.7589801877670534,[0.14165828 0.         0.56895405 0.28938767],0.0012111030921339986
-0.229648,100,23.556734,0.7948133178558268,[0.25984794 0.121493   0.5005308  0.11812826],0.0016197196446359158
-0.2405994,100,23.556853,0.786156441087817,[0.30594897 0.22846925 0.23589616 0.22968562],0.0017082040898501875
-0.1433965,100,23.556934,0.8664104976825904,[0.16972786 0.32817173 0.3327893  0.16931108],0.0009815937280654907
-0.21253274,100,23.556982,0.8085338027671187,[0.40206754 0.59793246 0.         0.        ],0.004143405817449093
-0.22513457,100,23.557031,0.7984087687628555,[0.30209246 0.         0.29862013 0.3992874 ],0.0015
-0.1097392,100,23.557075,0.8960678016866813,[0.        0.4952437 0.        0.5047563],0.002499999925494194
-0.21056445,100,23.557116,0.8101268337045557,[0.19094047 0.18056686 0.35585952 0.27263317],0.001800000037252903
-0.21982555,100,23.557156,0.8026587949473398,[0.09022578 0.32988212 0.3333148  0.24657731],0.0011858712971210478
-0.11332179,100,24.502991,0.8928632705012837,[0.51172626 0.1203161  0.36795762 0.        ],0.0025461635418236256
-0.24366818,100,24.503095,0.7837476701573726,[0.09898457 0.19962528 0.40429077 0.29709938],0.0008994477167725564
-0.10022459,100,24.503158,0.9046342220727268,[0.17037715 0.         0.5006095  0.32901332],0.0025
-0.29853326,100,24.503202,0.7419055943741054,[0.14405854 0.2812797  0.4368235  0.13783827],0.001595908074080944
-0.18178476,100,24.503243,0.8337807797727158,[0.22892556 0.21935952 0.44036147 0.11135345],0.00235087658315897
-0.09492063,100,24.503284,0.9094451291978095,[0.3 0.1 0.2 0.4],0.002000000074505806
-0.21682712,100,24.503324,0.805069103325718,[0.15968977 0.5001391  0.17099373 0.16917737],0.0017959729209542272
-0.29623365,100,24.503364,0.7436136715548106,[0.13956062 0.28978187 0.         0.5706575 ],0.0011557746335864065
-0.49262318,100,30.881066,0.6110214976236665,[0.38318932 0.1214245  0.12012429 0.3752619 ],0.0017049576446413995
-0.14232609,100,30.881194,0.8673383754200037,[0.1906508  0.36023167 0.08907095 0.3600466 ],0.0016041484907269477
-0.31966636,100,30.88129,0.7263913732439604,[0.40097067 0.30523574 0.19594781 0.09784579],0.0016468167379498485
-0.25991914,100,30.88135,0.7711139726445934,[0.         0.40079126 0.19465189 0.40455687],0.0015186980143189433
-0.13765669,100,30.881396,0.8713977739941524,[0.         0.42947856 0.1402192  0.43030226],0.001999962031841278
-0.20077449,100,30.881438,0.8180969347343339,[0.37117124 0.26845884 0.08917502 0.27119488],0.002044664378464222
-0.13261062,100,30.88148,0.8758060589337304,[0.         0.         0.6684691  0.33153093],0.002660158044099808
-0.2656178,100,30.881519,0.7667321266563221,[0.20683563 0.3986949  0.         0.39446947],0.0016457023620605469
-0.44960493,100,31.849607,0.6378801297279294,[0.01033105 0.3232989  0.33881912 0.32755095],0.001195015561580658
-0.10209338,100,31.849728,0.9029452253694545,[0.1407296  0.29309562 0.42648214 0.13969265],0.001697781962901354
-0.21709834,100,31.849811,0.8048508409543852,[0.16950504 0.3305281  0.16933742 0.3306294 ],0.0007974629476666451
-0.25253096,100,31.849853,0.7768321478543597,[0.20364542 0.1990274  0.29865584 0.29867133],0.0019061755947768688
-0.1780615,100,31.849893,0.836890944980102,[0.33144087 0.16994777 0.16829516 0.33031622],0.001011554691195488
-0.15187262,100,31.849932,0.8590976877351716,[0.18947805 0.35861492 0.08992813 0.3619789 ],0.002345772130787373
-0.14643045,100,31.849972,0.86378581900827,[0.2658267 0.        0.3786957 0.3554776],0.0026084861986339094
-0.0619458,100,31.850011,0.9399338229873375,[0.33064356 0.17033154 0.16937812 0.3296468 ],0.0023021143853664402
-0.18806556,100,32.798584,0.8285604080373958,[0.11847781 0.11353139 0.43769652 0.33029428],0.0013676914826035499
-0.25366238,100,32.798714,0.7759537437034317,[0.22914915 0.11025139 0.3281523  0.33244717],0.0010238241747021677
0.013167049,100,32.798805,1.013254113721613,[0.29162225 0.1401575  0.         0.56822026],0.0035076486651785667
0.015269877,100,32.798851,1.0153870536877279,[0.27898994 0.28962708 0.29067248 0.14071053],0.0020999999254941947
-0.11807038,100,32.798896,0.888633516669917,[0.20278999 0.         0.59734476 0.19986528],0.0006996230408549309
-0.14068057,100,32.798936,0.8687668095705547,[0. 0. 0. 1.],0.003362339586019516
-0.14350304,100,32.798975,0.8663181666622205,[-0.00994266  0.28803182  0.28944856  0.43246228],0.002084802544116974
-0.4856835,100,32.799015,0.6152764813566295,[0.16169885 0.17211631 0.         0.66618484],0.0020425573185086253
-0.05121331,100,33.745223,0.9500760075977894,[0.11933029 0.21669854 0.33421224 0.3297589 ],0.0009480615230277182
-0.283907,100,33.745348,0.7528366333071792,[0.         0.40411606 0.19893646 0.39694747],0.0030000000000000005
-0.13500388,100,33.745435,0.8737125096630936,[0.3391017  0.33486834 0.32602996 0.        ],0.002749015719536692
-0.13165912,100,33.745479,0.876639795197688,[0.20120826 0.30121323 0.10072395 0.39685455],0.0015
-0.27425015,100,33.74552,0.7601419319032677,[0.3463175 0.        0.3193412 0.3343413],0.001627309834957123
-0.08546244,100,33.745561,0.9180876351449667,[0.33051956 0.         0.49988002 0.16960044],0.0016500000745058058
0.013029183,100,33.7456,1.0131144110243848,[0.16702864 0.32795566 0.33395013 0.17106557],0.0013111585557460787
-0.3515642,100,33.745639,0.7035866930611844,[0.23647794 0.30395544 0.15144153 0.30812508],0.0014736368998885159
-0.30580983,100,34.699242,0.7365267235485166,[0.40459445 0.19853148 0.         0.39687407],0.00227279812656343
-0.107398294,100,34.699353,0.8981678734598176,[0.01004101 0.3711613  0.37434036 0.24445732],0.00375
-0.18057173,100,34.699443,0.8347927741495059,[0.43086702 0.14141774 0.2867325  0.14098275],0.0007445282921195029
-0.18484439,100,34.699495,0.8312335886864086,[0.33908513 0.         0.33052227 0.3303926 ],0.0016755941793322566
-0.1788916,100,34.69954,0.8361965571879282,[0.57280403 0.         0.2875439  0.13965206],0.0022465599685907367
-0.11015051,100,34.699582,0.8956993316593187,[0.16132088 0.17073007 0.6679491  0.        ],0.0025487162552773955
-0.11763958,100,34.699625,0.8890164069703448,[0.26061934 0.49838755 0.11975953 0.12123356],0.0008711636200547219
-0.19049993,100,34.699665,0.8265458079567668,[0.00992474 0.2748787  0.35677934 0.3584172 ],0.0029485297098755837
-0.045585442,100,35.648692,0.9554379594463637,[0.         0.6011517  0.19730386 0.20154442],0.0025081195682287215
-0.34902263,100,35.64881,0.7053772454571804,[0.3859533  0.         0.36994964 0.24409705],0.002488667778670788
-0.16184759,100,35.648893,0.8505708426460583,[0.45914358 0.         0.10947255 0.43138385],0.0025030585750937463
-0.15638855,100,35.648937,0.8552268624216881,[0.3332116 0.6667884 0.        0.       ],0.0005061083942651749
-0.1775069,100,35.648982,0.837355209261494,[0.33743373 0.2493434  0.33444878 0.07877409],0.0016499999254941942
-0.14496572,100,35.649024,0.8650519521578515,[0.37666428 0.25206763 0.         0.3712681 ],0.00185
-0.20145299,100,35.649063,0.8175420205138085,[0.14177658 0.29025412 0.1403413  0.42762798],0.0035999999999999995
-0.19283503,100,35.649102,0.8246180439193382,[0.23566233 0.10789052 0.43983635 0.2166108 ],0.0011669724926352501
-0.22922508,100,36.606482,0.7951495070039303,[0.10056642 0.27004102 0.26924476 0.3601478 ],0.0013500000745058061
-0.15899377,100,36.606586,0.8530016682518823,[0.19808395 0.         0.19864792 0.60326815],0.0014555041119456292
-0.14677149,100,36.606667,0.8634912898894767,[0.22987019 0.11078951 0.32952654 0.32981375],0.0006076434060931206
-0.14713176,100,36.60671,0.8631802823538928,[0.20039089 0.         0.39711046 0.40249863],0.0009997920468449593
-0.11085662,100,36.606752,0.8950670909547846,[0.36903057 0.3591765  0.27179292 0.        ],0.001849999925494194
-0.180288,100,36.60679,0.8350296910678311,[0.13051228 0.25050357 0.25098515 0.36799902],0.0006096096470952034
-0.2654642,100,36.60683,0.76684986542685,[0.2663038  0.11340613 0.5002444  0.12004568],0.001271025538444519
-0.081416935,100,36.606869,0.9218092752257064,[0.33181065 0.17035036 0.16866577 0.3291732 ],0.000306457132101059
-0.18429582,100,37.551326,0.8316897447081053,[0.12979357 0.28738895 0.2925221  0.29029536],0.0006951570972800255
-0.1296345,100,37.551443,0.8784164501769381,[0.28974247 0.14024556 0.43019766 0.13981432],0.0025970431104302407
-0.28813326,100,37.551536,0.7496617181242804,[0.3713709  0.         0.26958048 0.3590486 ],0.000944133871793747
-0.17814934,100,37.55158,0.8368174326896715,[0.3313436  0.16958699 0.3297531  0.16931634],0.0016499999999999998
-0.2732404,100,37.551621,0.7609098536569519,[0.34708607 0.32271415 0.         0.33019978],0.0023512396126985553
-0.11652489,100,37.551662,0.8900079594419931,[0.2581847  0.26659557 0.20700103 0.26821867],0.001
0.024213836,100,37.551707,1.0245093644710788,[0.20494811 0.2141354  0.28829184 0.29262465],0.0011081001952290535
-0.2324904,100,37.551749,0.7925573699543895,[0.37813812 0.24953716 0.25183365 0.12049107],0.0006669511884450913
-0.3596535,100,38.500092,0.6979180954904588,[0.29978514 0.29948068 0.         0.4007342 ],0.001597150553017855
-0.15366268,100,38.500211,0.8575612487665505,[0.2803081  0.35956246 0.09038288 0.26974657],0.002058739584684372
-0.060751185,100,38.500299,0.9410573746383291,[0.23088276 0.         0.44168878 0.32742846],0.0021907279849052433
-0.29068342,100,38.500344,0.7477523481282877,[0.         0.         0.570888   0.42911205],0.002819317150861025
-0.26592034,100,38.500386,0.7665001946085177,[0.28698364 0.1777234  0.35316738 0.18212558],0.0018
-0.19325328,100,38.500427,0.82427319438986,[0.34057182 0.33085096 0.32857722 0.        ],0.002101676715910435
-0.13064398,100,38.500467,0.8775301834781994,[0.49697047 0.25228876 0.25074077 0.        ],0.003067174665629864
-0.09887717,100,38.500509,0.9058539533603159,[0. 0. 0. 1.],0.0035571591556072236
-0.041708086,100,39.446343,0.9591497207973733,[0.2829263  0.3528496  0.09064447 0.27357963],0.0023757629811763763
-0.1812205,100,39.446459,0.8342513658859372,[0.37305832 0.09023114 0.26970607 0.26700443],0.001848446470499039
-0.06681034,100,39.446548,0.9353725955647688,[0.2641127  0.12358369 0.12665765 0.48564595],0.0016315022587776184
0.08613642,100,39.446589,1.0899549599139675,[0.19890073 0.2008115  0.20037414 0.3999136 ],0.000840768039226532
-0.16580103,100,39.446629,0.8472147850019482,[0.376052   0.         0.37320203 0.25074598],0.0020550816506147386
-0.15984511,100,39.446669,0.8522757750282254,[0.01008335 0.11006704 0.44278604 0.43706357],0.0018416282057762145
-0.20646052,100,39.446709,0.813458381135541,[0.19956987 0.19664572 0.19997975 0.40380466],0.002163234382867813
-0.19089493,100,39.446749,0.8262194008807169,[0.25012282 0.74987715 0.         0.        ],0.003302656002342701
-0.27759707,100,45.828809,0.7576020080491589,[0.49946234 0.         0.24981429 0.25072336],0.0017833049595355989
-0.30944365,100,45.82893,0.7338551859243398,[0.22737113 0.10996749 0.33069706 0.3319643 ],0.0009203913271427156
-0.19029422,100,45.82902,0.8267158922672646,[0.34183684 0.2191715  0.         0.43899167],0.0016511832356452944
-0.077503964,100,45.829063,0.9254233696835503,[0.19939925 0.         0.3972647  0.40333605],0.0017101781219244006
-0.1893597,100,45.829104,0.8274888191056825,[0.39964178 0.20010896 0.20028387 0.19996537],0.001294759839773178
-0.32481185,100,45.829144,0.7226632609943352,[0.         0.         0.40591866 0.59408134],0.002235720809549093
-0.07116414,100,45.829184,0.9313090105405558,[0.15174903 0.566969   0.1409313  0.1403507 ],0.0029015578016638754
-0.10495926,100,45.829223,0.9003612176386884,[0.28641462 0.429561   0.14241341 0.14161097],0.0013001660689711569
-0.18162188,100,46.786474,0.8339166467264322,[0.         0.42857197 0.43196368 0.13946435],0.0010497427793219685
-0.13171645,100,46.786592,0.876589547833797,[0.2814628  0.14077601 0.28647032 0.29129088],0.0010427601404488086
-0.19469456,100,46.786688,0.8230860136489084,[0.12843841 0.29205778 0.28956282 0.28994095],0.0014500000372529031
