#{"t_start": 1696356368.5797374, "env_id": "None"}
r,l,t,rendimiento,rentabilidadMedia,aciertos,errores,aciertosplus
9.274358,5619,40.111392,898.5542487134992,3.5742792190600605,785.0,443.0,55.0
8.20102,5619,75.162045,333.74837302466926,3.0900787106702685,794.0,452.0,52.0
9.85178,5619,109.827953,1472.1193673110595,3.821333684802892,736.0,411.0,58.0
8.800583,5619,145.883493,599.4638395840253,3.369503021814859,767.0,478.0,54.0
9.720175,5619,178.488978,1209.261057711195,3.73106318182454,853.0,493.0,57.0
9.46703,5619,211.951417,1028.0877696532423,3.648952159620913,810.0,462.0,55.0
10.551442,5619,245.640983,2270.0252435215125,4.062278706124648,790.0,425.0,62.0
9.601788,5619,281.611243,949.3368261527917,3.62329780455977,725.0,427.0,61.0
9.970725,5619,314.814431,1081.0701075845795,3.6938670367547353,713.0,416.0,67.0
9.800589,5619,348.785004,1039.5637472607768,3.675045784959871,716.0,413.0,61.0
9.547215,5619,381.468113,1176.8414928098748,3.715310709639181,847.0,459.0,54.0
10.028699,5619,415.000912,1507.5666794073095,3.8474354799114434,844.0,460.0,62.0
9.813343,5619,449.047028,1065.6453443188614,3.6855418758185174,789.0,476.0,64.0
10.456514,5619,484.87383,2184.359670611486,4.016306267309027,812.0,441.0,64.0
10.635806,5619,520.433671,2326.8061648091975,4.063647383296347,794.0,423.0,67.0
10.811781,5619,553.273993,2792.774473555839,4.154402180158671,781.0,445.0,65.0
10.930227,5619,588.014792,3186.077652532573,4.220587867863282,843.0,437.0,65.0
11.001577,5619,621.507752,4117.637096306375,4.3343297973851564,847.0,426.0,61.0
10.21416,5619,656.711325,1864.2201187759379,3.9416436129333112,867.0,460.0,63.0
10.123265,5619,690.446167,1782.8321919813807,3.9171359639094425,842.0,457.0,60.0
9.343128,5619,725.939085,1439.6968824522935,3.79568620148861,974.0,493.0,44.0
9.7681265,5619,758.683916,1217.5791085188062,3.724269613615627,963.0,540.0,63.0
9.330163,5619,794.679185,1165.1867440916744,3.687676497231939,1021.0,576.0,53.0
10.065843,5619,827.789784,1661.2363538706547,3.8892441266697366,1023.0,557.0,60.0
10.2628565,5619,861.174015,2121.624989433353,4.007106159906329,964.0,537.0,61.0
10.490135,5619,894.274292,2829.7607469781105,4.152716457214439,895.0,484.0,55.0
10.897714,5619,927.717716,4091.666612892559,4.337263110960502,840.0,467.0,57.0
10.749057,5619,960.319961,3575.2128218096595,4.264996755893654,818.0,447.0,59.0
11.190197,5619,994.16407,5753.37540381803,4.506253587090042,846.0,404.0,58.0
11.071206,5619,1028.127985,5565.476239466594,4.485164218192192,847.0,390.0,57.0
11.011044,5619,1061.335541,4841.9941412162125,4.413934156621844,856.0,443.0,59.0
10.63485,5619,1096.761569,2313.8691926459246,4.075340518485714,803.0,459.0,65.0
10.913826,5619,1130.594793,3963.792023635372,4.323086994838173,842.0,418.0,60.0
10.998757,5619,1163.56949,3828.8137227670286,4.309431617363004,814.0,412.0,66.0
10.7168455,5619,1197.77592,2565.738534189678,4.1174463808921855,816.0,447.0,65.0
10.735911,5619,1232.579982,3761.9408102626066,4.298089992795932,889.0,443.0,57.0
10.105576,5619,1266.695885,2057.6628900819314,3.9958607384760376,879.0,467.0,54.0
11.06526,5619,1300.458307,4414.076915350296,4.372891392034585,926.0,480.0,63.0
11.042143,5619,1335.340044,4130.918303646221,4.348444708423119,993.0,497.0,63.0
10.895003,5619,1368.366318,3480.6043034063573,4.259184515087231,943.0,474.0,65.0
8.56801,5619,1401.435062,513.2249564499073,3.296517049132283,1022.0,562.0,50.0
9.39713,5619,1434.724695,1168.9996337584737,3.703976543553397,1056.0,582.0,54.0
