#{"t_start": 1697504930.364942, "env_id": "None"}
r,l,t,rendimiento,rentabilidadMedia,aciertos,errores,aciertosplus
0.05637067,100,3.340321,1.0572306273802516,0.028185338413586954,11.0,7.0,0.0
0.003746779,100,3.340362,1.0019025778345547,0.0018733900995407647,11.0,11.0,0.0
0.11975977,100,3.340371,1.0890532829121167,0.044986154031481415,11.0,12.0,1.0
-0.22793926,100,3.34038,0.7902085839156443,-0.11396962549395875,6.0,15.0,0.0
-0.002124624,100,3.340394,0.9686706865100455,-0.013869986129181455,6.0,15.0,1.0
0.14295459,100,3.3404,1.0781921593534,0.04547757631964669,10.0,5.0,2.0
0.14036596,100,3.340405,1.055034693356771,0.03135978937575485,7.0,11.0,2.0
-0.043289326,100,3.34041,0.9574820486207594,-0.021644665099517627,5.0,18.0,0.0
0.24367282,100,5.714914,1.1844941947404757,0.08806214949205243,10.0,6.0,2.0
0.08619822,100,5.714952,1.0524310092548526,0.028285817528563566,11.0,16.0,1.0
0.13304302,100,5.714962,1.13950673955123,0.06652151516065286,13.0,7.0,0.0
0.16924551,100,5.71498,1.1461671733642596,0.07088567742984603,12.0,14.0,1.0
0.1129662,100,5.714987,1.0771046120949093,0.039153059045912576,10.0,11.0,1.0
0.30730307,100,5.714992,1.1987976971566907,0.09794881355262582,7.0,11.0,2.0
-0.105930835,100,5.714998,0.895823439610974,-0.05296539950403406,7.0,13.0,0.0
0.0032582302,100,5.715004,0.9655281899252842,-0.014724639061472432,8.0,11.0,1.0
0.3583272,100,8.196265,1.266459252923823,0.1230906793192739,11.0,8.0,3.0
0.003122619,100,8.196303,1.0024922526485447,0.0015613096708722478,9.0,10.0,0.0
0.023437327,100,8.196313,1.0224484799433027,0.011718662636258002,6.0,18.0,0.0
0.03190627,100,8.196332,1.0307510276823126,0.015953133456691228,10.0,13.0,0.0
0.14145093,100,8.196338,1.1127044907979766,0.05583171675524515,13.0,10.0,1.0
-0.028397312,100,8.196343,0.9685441203072138,-0.014198655372064868,8.0,12.0,0.0
0.079132,100,8.196349,1.080320456531378,0.03956599781728238,10.0,6.0,0.0
0.004460141,100,8.196354,1.0023897487956406,0.0022300695407016183,8.0,14.0,0.0
0.25288305,100,10.596571,1.1802408680982623,0.08714495069844055,10.0,12.0,2.0
0.30389413,100,10.59661,1.2310619941701484,0.11053546584707981,10.0,6.0,1.0
-0.00042450987,100,10.596619,0.9709130118092294,-0.012806838147677784,8.0,14.0,1.0
0.26056737,100,10.596635,1.2034301747843101,0.09605391371596383,10.0,8.0,2.0
-0.019403841,100,10.59664,0.9772078727605475,-0.009701922221887854,13.0,11.0,0.0
-0.053106867,100,10.596646,0.9455563604565012,-0.02655343157149931,7.0,20.0,0.0
-0.08100617,100,10.596652,0.8944639004654081,-0.05349001962677777,8.0,13.0,1.0
0.13122621,100,10.596657,1.0683500186217367,0.036484602092361554,13.0,11.0,2.0
0.11969979,100,12.987727,0.9978093065065985,0.012764866355435976,14.0,9.0,3.0
-0.040227517,100,12.987765,0.9313149166304057,-0.033435613283721834,9.0,15.0,1.0
0.07471591,100,12.987775,1.0753173820937494,0.037357957328639925,10.0,9.0,0.0
0.02302935,100,12.987792,1.0225664254833433,0.011514674284817165,7.0,12.0,0.0
-0.011683088,100,12.987797,0.9118715697966199,-0.03751130225614377,9.0,10.0,2.0
0.09162256,100,12.987803,1.062029945334578,0.03325752179306138,9.0,10.0,1.0
-0.020005804,100,12.987808,0.9785610867724203,-0.01000290477518987,10.0,12.0,0.0
0.10701512,100,12.987813,1.0649905622850189,0.03378033008146561,7.0,8.0,1.0
0.09579058,100,15.365783,1.095268371847694,0.04789528919508814,8.0,14.0,0.0
-0.053964965,100,15.365824,0.9453964493223648,-0.026982485374787167,5.0,12.0,0.0
0.10091499,100,15.365849,1.1043759527452106,0.0504574956519412,11.0,7.0,0.0
0.22999221,100,15.365856,1.13442767911445,0.06915706866327091,12.0,11.0,2.0
-0.004259773,100,15.365862,0.9923320387452778,-0.002129884405125659,10.0,14.0,0.0
0.21951504,100,15.365869,1.2012272966579312,0.09452168994974292,12.0,6.0,1.0
0.05841828,100,15.365876,1.0258033794495167,0.014463152979149805,11.0,11.0,1.0
0.092414215,100,15.365882,1.0563502750830205,0.030046881377850027,12.0,12.0,1.0
0.2451009,100,17.751848,1.2168573004057277,0.10139919201585455,13.0,12.0,1.0
0.04677135,100,17.751885,1.0459522880676253,0.02338567655986678,13.0,10.0,0.0
